,Iteration,Particle,Seed,Fitness_vals,p_best_val,g_best_val,position,velocity,g_position
42,1,18,2,"[12.4486, 7.03838, 7.49775, 4.079, 100.0, 0.50745, 2.23942, 5.34718, 1.2006, 53.8134]",43.74307085121234,21.815072491547607,[7764.88394384 4395.89136887 5075.9830775   104.06667369  228.10625903],[1499.71337524 3559.93717257  383.9842844   -11.68456507  120.78838583],"[19291.02160179 10000.1672234   5447.60031973    84.16136527
   283.57206381]"
43,1,19,2,"[8.33761, 4.46018, 2.96241, 3.65245, 6.41955, 2.86539, 2.01502, 3.8322, 5.7468, 36.0581]",22.067320251413232,21.815072491547607,"[15149.55776356 10799.5539591   4319.37098896    77.17797245
   354.98531289]","[ 6814.48895965 -2077.28472386    11.96435538    10.1302591
   -85.84080498]","[19291.02160179 10000.1672234   5447.60031973    84.16136527
   283.57206381]"
44,1,20,2,"[48.0352, 11.3084, 0.6423, 21.6697, 12.8737, 12.1098, 9.54615, 1.9749, 3.9042, 24.0143]",37.24902600400683,21.815072491547607,"[17645.3513271   2910.86766582  5398.63582269   116.22160471
   356.98907158]",[2085.18813093  231.78350239   54.05269053   -8.65618312  -42.30375547],"[19291.02160179 10000.1672234   5447.60031973    84.16136527
   283.57206381]"
45,1,21,2,"[10.4562, 6.06795, 14.4156, 2.33223, 4.22723, 2.24414, 11.5796, 5.30087, 2.59085, 16.7623]",53.00445121045692,21.815072491547607,"[13859.47614807  5177.34559251  5505.58519171    97.65883687
   196.57345867]",[2992.57153639  760.58729128  -86.70804124  -11.5496209    23.45450395],"[19291.02160179 10000.1672234   5447.60031973    84.16136527
   283.57206381]"
46,1,22,2,"[11.7662, 38.8736, 4.5633, 100.0, 16.6561, 3.34191, 2.63096, 2.59195, 2.02118, 13.5041]",32.50005264290397,21.815072491547607,"[ 5399.22682429 12736.40859548  4783.58887577   101.48388689
   301.84223166]","[ 1.23656239e+02 -5.54190095e+03  1.68491157e+03 -2.53526468e+00
 -2.37884724e+00]","[19291.02160179 10000.1672234   5447.60031973    84.16136527
   283.57206381]"
47,1,23,2,"[5.11266, 17.5901, 5.06565, 2.1524, 7.37468, 1.53795, 1.17345, 1.01386, 1.55021, 15.5939]",42.978400084298336,21.815072491547607,"[17034.43493112 11361.3400678   3048.65194555   104.79312587
   246.54237961]","[  509.43836243 -1109.92362345  1165.09113763    -4.3326094
     1.90929611]","[19291.02160179 10000.1672234   5447.60031973    84.16136527
   283.57206381]"
48,1,24,2,"[1.10509, 7.76264, 1.15007, 1.09546, 44.7713, 0.985729, 0.98681, 7.3542, 0.908899, 9.81413]",64.04966848124928,21.815072491547607,"[14851.10148372 12515.86772945  2816.9704535     74.78098601
   127.96126266]","[ 3892.94588192 -1474.54466636   587.91463398     6.11827145
    72.66968876]","[19291.02160179 10000.1672234   5447.60031973    84.16136527
   283.57206381]"
49,1,25,2,"[1.49251, 49.4153, 1.69741, 1.7024, 1.32431, 1.77226, 3.8496, 2.06209, 9.78048, 10.6101]",68.53998861104647,21.815072491547607,"[15216.07785686  4742.80127716  4301.67281734    80.41256534
   116.31384154]","[9.73489281e+03 4.53780049e+03 1.54874203e+02 8.95334822e-01
 2.26705692e+01]","[19291.02160179 10000.1672234   5447.60031973    84.16136527
   283.57206381]"
50,2,1,2,"[1.97649, 1.90115, 1.98437, 1.93643, 0.52785, 4.00428, 13.4739, 3.02357, 50.474, 14.0161]",29.018267551217875,11.344775002300109,"[20000.          7683.77996459  4398.5563263     83.87943737
   248.36886881]","[8.30874728e+03 2.75833114e+03 2.46314021e+02 3.04866245e+00
 4.09159011e+01]","[18191.21884728 14579.2079457   4499.55131292   130.59609118
    58.93455488]"
51,2,2,2,"[2.01997, 10.9267, 1.48687, 2.06784, 0.773775, 2.07984, 8.46555, 2.28656, 57.9913, 40.5581]",25.889561055343822,11.344775002300109,"[18221.5663169  12304.30439179  4689.86273904   108.86908026
   129.77993437]",[2537.19300985 2144.23781882 1083.18911994   12.56218486   10.68661786],"[18191.21884728 14579.2079457   4499.55131292   130.59609118
    58.93455488]"
52,2,3,2,"[2.86503, 0.776791, 3.5074, 2.18522, 41.4904, 3.0987, 15.6883, 1.94935, 55.055, 40.1388]",11.344775002300109,11.344775002300109,"[20000.         12109.52593135  5515.32618841   126.58574882
    77.81234901]","[ 2454.09324738 -2469.68201435  1015.77487549    -4.01034237
    18.87779413]","[18191.21884728 14579.2079457   4499.55131292   130.59609118
    58.93455488]"
53,2,4,2,"[0.62205, 18.2389, 3.0435, 16.5143, 2.76625, 4.49445, 17.9414, 3.858, 58.1843, 19.4414]",24.113139335840977,11.344775002300109,"[17376.3028399  11295.74625679  5358.36304448   105.40965508
   178.87019941]",[4470.47675918 6621.4986932  1190.95079746   29.90979586   42.99209964],"[18191.21884728 14579.2079457   4499.55131292   130.59609118
    58.93455488]"
54,2,5,2,"[1.90276, 1.16401, 1.15747, 1.05854, 0.618414, 1.22733, 36.2792, 1.38626, 49.6131, 31.223]",12.688254412316553,11.344775002300109,"[16431.55967666  9773.27949585  3008.06470235   109.04089466
   119.8183375 ]",[2626.22115686 3104.24287464  838.79545796   36.0940667   -58.24081733],"[18191.21884728 14579.2079457   4499.55131292   130.59609118
    58.93455488]"
55,2,6,2,"[0.338625, 9.9849, 2.704, 2.39413, 0.50895, 3.07779, 4.00778, 6.07715, 100.0, 100.0]",11.728636392325818,11.344775002300109,"[20000.         12155.42052753  5417.59603697   104.67471183
   215.53809715]",[8256.0881617  5471.68416813  500.09335034   10.68774024  -41.63440187],"[18191.21884728 14579.2079457   4499.55131292   130.59609118
    58.93455488]"
56,2,7,2,"[4.19497, 51.8914, 1.94761, 1.3836, 1.68338, 1.69443, 5.64585, 1.76722, 55.2564, 14.8727]",17.998889579579796,11.344775002300109,"[20000.         14504.10220336  4947.09811026   114.57825582
   109.42342933]",[9441.98949977 -930.79693918  524.09069842   41.77875986 -209.87518456],"[18191.21884728 14579.2079457   4499.55131292   130.59609118
    58.93455488]"
57,2,8,2,"[2.94638, 11.297, 5.74553, 2.494, 2.91232, 1.98449, 34.0828, 3.69335, 65.927, 15.3484]",14.723970512172109,11.344775002300109,"[18901.64082563 12920.95475157  4900.94702422   107.22313364
   140.83896263]",[-389.38077615 2920.78752816 -546.65329551   23.06176837 -142.73310118],"[18191.21884728 14579.2079457   4499.55131292   130.59609118
    58.93455488]"
58,2,9,2,"[2.91269, 4.22198, 2.3561, 2.56008, 1.96027, 3.0201, 39.1154, 2.8634, 52.6533, 5.4936]",26.962314523732978,11.344775002300109,"[13894.70021224  9154.06477774  4966.7203989    103.12352309
   198.53994051]","[ 2.95443309e+03  4.09815060e+02 -2.66593251e+02  1.16887574e+00
 -2.70001649e+02]","[18191.21884728 14579.2079457   4499.55131292   130.59609118
    58.93455488]"
59,2,10,2,"[2.18459, 9.12638, 1.40799, 1.29734, 6.40358, 1.52114, 33.6427, 1.86619, 64.7674, 32.943]",28.582428776193602,11.344775002300109,"[15244.30235008 10650.71356442  3035.12522906   126.42195199
   178.90252513]","[ 2.05221025e+03  5.72727027e+03  1.90100704e+02 -3.01198706e+00
 -3.68965914e+01]","[18191.21884728 14579.2079457   4499.55131292   130.59609118
    58.93455488]"
60,2,11,2,"[7.65203, 5.93753, 2.9232, 9.30248, 48.6366, 2.08357, 47.6829, 3.87887, 37.5781, 23.8625]",23.140491676576545,11.344775002300109,"[20000.          7381.8851676   3925.07341144    97.70985878
   181.16057484]","[14763.04937816  2212.93563179  1944.63043977   -24.13344359
  -187.53749804]","[18191.21884728 14579.2079457   4499.55131292   130.59609118
    58.93455488]"
