,Timestamp,ROV Number,Marker ID,X Meter,Y Meter,Energy,Alpha,Beta,Belief,d_f,Swarm Send,Swarm Recv,Collision Time,Sense Time
0,0.0,5,14.0,0.3256544502617801,0.46020942408376964,None,None,None,None,None,None,None,None,None
1,0.0,3,6.0,0.5287958115183246,0.693717277486911,None,None,None,None,None,None,None,None,None
2,0.0,2,11.0,0.7136125654450262,0.6657068062827225,None,None,None,None,None,None,None,None,None
3,0.0,1,10.0,0.6693717277486911,0.32460732984293195,None,None,None,None,None,None,None,None,None
4,0.0,4,39.0,0.9026178010471204,0.8696335078534031,None,None,None,None,None,None,None,None,None
5,0.07,5,14.0,0.3256544502617801,0.46020942408376964,None,None,None,None,None,None,None,None,None
6,0.07,2,11.0,0.7136125654450262,0.6657068062827225,None,None,None,None,None,None,None,None,None
7,0.07,3,6.0,0.5290575916230367,0.693717277486911,None,None,None,None,None,None,None,None,None
8,0.07,1,10.0,0.6693717277486911,0.32460732984293195,None,None,None,None,None,None,None,None,None
9,0.07,4,39.0,0.9026178010471204,0.8696335078534031,None,None,None,None,None,None,None,None,None
10,0.13,5,14.0,0.3256544502617801,0.46020942408376964,None,None,None,None,None,None,None,None,None
11,0.13,2,11.0,0.7136125654450262,0.6657068062827225,None,None,None,None,None,None,None,None,None
12,0.13,1,10.0,0.6693717277486911,0.32460732984293195,None,None,None,None,None,None,None,None,None
13,0.13,3,6.0,0.5287958115183246,0.693979057591623,None,None,None,None,None,None,None,None,None
14,0.13,4,39.0,0.9026178010471204,0.8696335078534031,None,None,None,None,None,None,None,None,None
15,0.2,5,14.0,0.3256544502617801,0.46020942408376964,None,None,None,None,None,None,None,None,None
16,0.2,2,11.0,0.7136125654450262,0.6657068062827225,None,None,None,None,None,None,None,None,None
17,0.2,3,6.0,0.5290575916230367,0.693717277486911,None,None,None,None,None,None,None,None,None
18,0.2,1,10.0,0.6693717277486911,0.32460732984293195,None,None,None,None,None,None,None,None,None
19,0.2,4,39.0,0.9026178010471204,0.8696335078534031,None,None,None,None,None,None,None,None,None
20,0.42,5,14.0,0.3256544502617801,0.46020942408376964,None,None,None,None,None,None,None,None,None
21,0.42,2,11.0,0.7136125654450262,0.6657068062827225,None,None,None,None,None,None,None,None,None
22,0.42,1,10.0,0.6693717277486911,0.32460732984293195,None,None,None,None,None,None,None,None,None
23,0.42,3,6.0,0.5287958115183246,0.693979057591623,None,None,None,None,None,None,None,None,None
24,0.42,4,39.0,0.9026178010471204,0.8696335078534031,None,None,None,None,None,None,None,None,None
25,0.64,5,14.0,0.3256544502617801,0.46020942408376964,None,None,None,None,None,None,None,None,None
26,0.64,2,11.0,0.7136125654450262,0.6657068062827225,None,None,None,None,None,None,None,None,None
27,0.64,1,10.0,0.6693717277486911,0.32460732984293195,None,None,None,None,None,None,None,None,None
28,0.64,3,6.0,0.5287958115183246,0.693979057591623,None,None,None,None,None,None,None,None,None
29,0.64,4,39.0,0.9026178010471204,0.8696335078534031,None,None,None,None,None,None,None,None,None
30,0.87,5,14.0,0.3256544502617801,0.46020942408376964,None,None,None,None,None,None,None,None,None
31,0.87,1,10.0,0.6693717277486911,0.32460732984293195,None,None,None,None,None,None,None,None,None
32,0.87,2,11.0,0.7133507853403142,0.6659685863874345,None,None,None,None,None,None,None,None,None
33,0.87,3,6.0,0.5287958115183246,0.693979057591623,None,None,None,None,None,None,None,None,None
34,0.87,4,39.0,0.9028795811518324,0.8696335078534031,None,None,None,None,None,None,None,None,None
35,1.08,5,14.0,0.3256544502617801,0.46020942408376964,None,None,None,None,None,None,None,None,None
36,1.08,2,11.0,0.7136125654450262,0.6657068062827225,None,None,None,None,None,None,None,None,None
37,1.08,1,10.0,0.6693717277486911,0.32460732984293195,None,None,None,None,None,None,None,None,None
38,1.08,3,6.0,0.5287958115183246,0.693979057591623,None,None,None,None,None,None,None,None,None
39,1.08,4,39.0,0.9026178010471204,0.8696335078534031,None,None,None,None,None,None,None,None,None
40,1.31,5,14.0,0.3256544502617801,0.46020942408376964,None,None,None,None,None,None,None,None,None
41,1.31,1,10.0,0.6693717277486911,0.32460732984293195,None,None,None,None,None,None,None,None,None
42,1.31,2,11.0,0.7136125654450262,0.6659685863874345,None,None,None,None,None,None,None,None,None
43,1.31,3,6.0,0.5287958115183246,0.693979057591623,None,None,None,None,None,None,None,None,None
44,1.54,5,14.0,0.325130890052356,0.46020942408376964,None,None,None,None,None,None,None,None,None
45,1.54,2,11.0,0.7133507853403142,0.6649214659685864,None,None,None,None,None,None,None,None,None
46,1.54,3,6.0,0.5287958115183246,0.693717277486911,None,None,None,None,None,None,None,None,None
47,1.54,1,10.0,0.6696335078534031,0.32460732984293195,None,None,None,None,None,None,None,None,None
48,1.54,4,39.0,0.9026178010471204,0.8696335078534031,None,None,None,None,None,None,None,None,None
49,1.76,5,14.0,0.32225130890052356,0.4544502617801047,None,None,None,None,None,None,None,None,None
50,1.76,3,6.0,0.5225130890052356,0.6973821989528796,None,None,None,None,None,None,None,None,None
51,1.76,1,10.0,0.6740837696335078,0.3193717277486911,None,None,None,None,None,None,None,None,None
52,1.76,2,11.0,0.7191099476439791,0.6596858638743456,None,None,None,None,None,None,None,None,None
53,1.98,5,14.0,0.3157068062827225,0.44293193717277485,None,None,None,None,None,None,None,None,None
54,1.98,3,6.0,0.5099476439790576,0.7036649214659686,None,None,None,None,None,None,None,None,None
55,1.98,2,11.0,0.7298429319371728,0.6484293193717278,None,None,None,None,None,None,None,None,None
56,1.98,1,10.0,0.6821989528795811,0.3094240837696335,None,None,None,None,None,None,None,None,None
57,1.98,4,39.0,0.8866492146596858,0.8531413612565445,None,None,None,None,None,None,None,None,None
58,2.21,3,6.0,0.49581151832460735,0.7104712041884816,None,None,None,None,None,None,None,None,None
59,2.21,5,14.0,0.3094240837696335,0.43036649214659684,None,None,None,None,None,None,None,None,None
60,2.21,2,11.0,0.7418848167539267,0.6363874345549738,None,None,None,None,None,None,None,None,None
61,2.21,1,10.0,0.6916230366492147,0.2986910994764398,None,None,None,None,None,None,None,None,None
62,2.43,5,14.0,0.3023560209424084,0.4180628272251309,None,None,None,None,None,None,None,None,None
63,2.43,3,6.0,0.4816753926701571,0.7170157068062827,None,None,None,None,None,None,None,None,None
64,2.43,1,10.0,0.7010471204188482,0.28769633507853404,None,None,None,None,None,None,None,None,None
65,2.43,2,11.0,0.7544502617801047,0.624607329842932,None,None,None,None,None,None,None,None,None
66,2.65,1,10.0,0.7109947643979058,0.2774869109947644,None,None,None,None,None,None,None,None,None
67,2.65,5,14.0,0.2994764397905759,0.412303664921466,None,None,None,None,None,None,None,None,None
68,2.65,3,6.0,0.46727748691099474,0.7227748691099476,None,None,None,None,None,None,None,None,None
69,2.88,3,6.0,0.45287958115183247,0.7282722513089005,None,None,None,None,None,None,None,None,None
70,2.88,5,14.0,0.29528795811518327,0.41465968586387436,None,None,None,None,None,None,None,None,None
71,2.88,1,10.0,0.7212041884816754,0.26596858638743454,None,None,None,None,None,None,None,None,None
72,2.88,2,11.0,0.7806282722513089,0.6013089005235602,None,None,None,None,None,None,None,None,None
73,2.88,4,39.0,0.8486910994764398,0.812565445026178,None,None,None,None,None,None,None,None,None
74,3.11,5,14.0,0.29109947643979056,0.41518324607329843,None,None,None,None,None,None,None,None,None
75,3.11,3,6.0,0.4405759162303665,0.7335078534031414,None,None,None,None,None,None,None,None,None
76,3.11,1,10.0,0.7303664921465969,0.25523560209424084,None,None,None,None,None,None,None,None,None
77,3.11,4,39.0,0.8434554973821989,0.8133507853403141,None,None,None,None,None,None,None,None,None
78,3.11,2,11.0,0.7913612565445026,0.5910994764397905,None,None,None,None,None,None,None,None,None
79,3.33,3,6.0,0.42879581151832463,0.7384816753926702,None,None,None,None,None,None,None,None,None
80,3.33,5,14.0,0.2950261780104712,0.4031413612565445,None,None,None,None,None,None,None,None,None
81,3.33,1,10.0,0.7408376963350786,0.2450261780104712,None,None,None,None,None,None,None,None,None
82,3.33,2,11.0,0.8020942408376963,0.5806282722513089,None,None,None,None,None,None,None,None,None
83,3.33,4,39.0,0.8523560209424084,0.8044502617801047,None,None,None,None,None,None,None,None,None
84,3.56,3,6.0,0.41727748691099475,0.743717277486911,None,None,None,None,None,None,None,None,None
85,3.56,5,14.0,0.2976439790575916,0.39267015706806285,None,None,None,None,None,None,None,None,None
86,3.56,1,10.0,0.750261780104712,0.2342931937172775,None,None,None,None,None,None,None,None,None
87,3.56,2,11.0,0.812303664921466,0.5698952879581152,None,None,None,None,None,None,None,None,None
88,3.78,3,6.0,0.41465968586387436,0.7452879581151832,None,None,None,None,None,None,None,None,None
89,3.78,5,14.0,0.3013089005235602,0.3793193717277487,None,None,None,None,None,None,None,None,None
90,3.78,2,11.0,0.8141361256544503,0.5680628272251309,None,None,None,None,None,None,None,None,None
91,3.78,1,10.0,0.7528795811518325,0.23219895287958114,None,None,None,None,None,None,None,None,None
92,3.78,4,39.0,0.8735602094240837,0.7824607329842932,None,None,None,None,None,None,None,None,None
93,4.01,5,14.0,0.3044502617801047,0.36596858638743457,None,None,None,None,None,None,None,None,None
94,4.01,3,6.0,0.41465968586387436,0.7452879581151832,None,None,None,None,None,None,None,None,None
95,4.01,2,11.0,0.8141361256544503,0.5680628272251309,None,None,None,None,None,None,None,None,None
96,4.01,4,39.0,0.8842931937172774,0.7701570680628272,None,None,None,None,None,None,None,None,None
97,4.01,1,10.0,0.7528795811518325,0.23219895287958114,None,None,None,None,None,None,None,None,None
98,4.23,3,6.0,0.41465968586387436,0.7452879581151832,None,None,None,None,None,None,None,None,None
99,4.23,2,11.0,0.8143979057591623,0.5678010471204189,None,None,None,None,None,None,None,None,None
100,4.23,5,14.0,0.3075916230366492,0.35235602094240837,None,None,None,None,None,None,None,None,None
101,4.23,1,10.0,0.7528795811518325,0.23219895287958114,None,None,None,None,None,None,None,None,None
102,4.46,3,6.0,0.41465968586387436,0.7452879581151832,None,None,None,None,None,None,None,None,None
103,4.46,5,14.0,0.31073298429319374,0.3382198952879581,None,None,None,None,None,None,None,None,None
104,4.46,2,11.0,0.8141361256544503,0.5675392670157068,None,None,None,None,None,None,None,None,None
105,4.46,1,10.0,0.7528795811518325,0.2319371727748691,None,None,None,None,None,None,None,None,None
106,4.68,5,14.0,0.3138743455497382,0.3253926701570681,None,None,None,None,None,None,None,None,None
107,4.68,2,11.0,0.8170157068062828,0.5654450261780105,None,None,None,None,None,None,None,None,None
108,4.68,3,6.0,0.41256544502617803,0.7463350785340314,None,None,None,None,None,None,None,None,None
109,4.68,1,10.0,0.7544502617801047,0.22958115183246072,None,None,None,None,None,None,None,None,None
110,4.68,4,39.0,0.9170157068062827,0.7324607329842932,None,None,None,None,None,None,None,None,None
111,4.68,2,11.0,0.8170157068062828,0.5654450261780105,1.201,1,2,0.75,2,0,0,182,1004
112,4.92,3,6.0,0.40078534031413615,0.7526178010471204,None,None,None,None,None,None,None,None,None
113,4.92,5,14.0,0.3170157068062827,0.31099476439790574,None,None,None,None,None,None,None,None,None
114,4.92,1,10.0,0.7649214659685863,0.21963350785340313,None,None,None,None,None,None,None,None,None
115,4.92,4,39.0,0.925130890052356,0.725130890052356,None,None,None,None,None,None,None,None,None
116,4.92,2,11.0,0.8269633507853403,0.5544502617801047,None,None,None,None,None,None,None,None,None
117,4.92,3,6.0,0.40078534031413615,0.7526178010471204,0.527,1,2,0.75,2,0,0,196,1003
118,5.14,5,14.0,0.318586387434555,0.30261780104712044,None,None,None,None,None,None,None,None,None
119,5.14,3,6.0,0.38952879581151834,0.7589005235602094,None,None,None,None,None,None,None,None,None
120,5.14,1,10.0,0.775130890052356,0.2094240837696335,None,None,None,None,None,None,None,None,None
121,5.14,4,39.0,0.925130890052356,0.7280104712041885,None,None,None,None,None,None,None,None,None
122,5.14,1,10.0,0.775130890052356,0.2094240837696335,0.619,1,2,0.75,2,0,0,208,1004
123,5.36,3,6.0,0.3795811518324607,0.7651832460732985,None,None,None,None,None,None,None,None,None
124,5.36,5,14.0,0.31884816753926704,0.30261780104712044,None,None,None,None,None,None,None,None,None
125,5.36,1,10.0,0.7848167539267016,0.2,None,None,None,None,None,None,None,None,None
126,5.36,4,39.0,0.9272251308900523,0.7141361256544503,None,None,None,None,None,None,None,None,None
127,5.36,2,11.0,0.8471204188481676,0.5316753926701571,None,None,None,None,None,None,None,None,None
128,5.59,3,6.0,0.36832460732984296,0.7727748691099476,None,None,None,None,None,None,None,None,None
129,5.59,5,14.0,0.31884816753926704,0.30261780104712044,None,None,None,None,None,None,None,None,None
130,5.59,1,10.0,0.7952879581151833,0.18952879581151832,None,None,None,None,None,None,None,None,None
131,5.59,2,11.0,0.856020942408377,0.5206806282722513,None,None,None,None,None,None,None,None,None
132,5.59,4,39.0,0.9303664921465968,0.6979057591623037,None,None,None,None,None,None,None,None,None
133,5.81,5,14.0,0.31884816753926704,0.30261780104712044,None,None,None,None,None,None,None,None,None
134,5.81,3,6.0,0.3581151832460733,0.7801047120418848,None,None,None,None,None,None,None,None,None
135,5.81,1,10.0,0.8047120418848167,0.1793193717277487,None,None,None,None,None,None,None,None,None
136,5.81,4,39.0,0.930628272251309,0.6850785340314136,None,None,None,None,None,None,None,None,None
137,5.81,2,11.0,0.8643979057591623,0.5089005235602094,None,None,None,None,None,None,None,None,None
138,6.04,3,6.0,0.3481675392670157,0.7879581151832461,None,None,None,None,None,None,None,None,None
139,6.04,5,14.0,0.31884816753926704,0.30261780104712044,None,None,None,None,None,None,None,None,None
140,6.04,2,11.0,0.8732984293193717,0.4963350785340314,None,None,None,None,None,None,None,None,None
141,6.04,1,10.0,0.8154450261780105,0.16910994764397905,None,None,None,None,None,None,None,None,None
142,6.04,4,39.0,0.9290575916230367,0.6827225130890052,None,None,None,None,None,None,None,None,None
143,6.04,5,14.0,0.31884816753926704,0.30261780104712044,1.441,1,5,0.968,2,0,3,180,1003
144,6.27,3,6.0,0.3387434554973822,0.7952879581151833,None,None,None,None,None,None,None,None,None
