,Timestamp,ROV Number,Marker ID,X Meter,Y Meter,Energy,Alpha,Beta,Belief,d_f,Swarm Send,Swarm Recv,Collision Time,Sense Time
0,0.0,1,10.0,0.281151832460733,0.28272251308900526,None,None,None,None,None,None,None,None,None
1,0.0,5,14.0,0.5552356020942408,0.6827225130890052,None,None,None,None,None,None,None,None,None
2,0.0,4,39.0,0.2973821989528796,0.543455497382199,None,None,None,None,None,None,None,None,None
3,0.0,2,11.0,0.7041884816753927,0.31989528795811517,None,None,None,None,None,None,None,None,None
4,0.0,3,6.0,0.8772251308900524,0.7633507853403141,None,None,None,None,None,None,None,None,None
5,0.06,1,10.0,0.281151832460733,0.28272251308900526,None,None,None,None,None,None,None,None,None
6,0.06,4,39.0,0.2973821989528796,0.543455497382199,None,None,None,None,None,None,None,None,None
7,0.06,5,14.0,0.5554973821989528,0.6827225130890052,None,None,None,None,None,None,None,None,None
8,0.06,2,11.0,0.7041884816753927,0.31989528795811517,None,None,None,None,None,None,None,None,None
9,0.06,3,6.0,0.8772251308900524,0.7633507853403141,None,None,None,None,None,None,None,None,None
10,0.13,1,10.0,0.281151832460733,0.28272251308900526,None,None,None,None,None,None,None,None,None
11,0.13,4,39.0,0.2973821989528796,0.543455497382199,None,None,None,None,None,None,None,None,None
12,0.13,5,14.0,0.5554973821989528,0.6827225130890052,None,None,None,None,None,None,None,None,None
13,0.13,2,11.0,0.7041884816753927,0.31989528795811517,None,None,None,None,None,None,None,None,None
14,0.13,3,6.0,0.8774869109947644,0.7633507853403141,None,None,None,None,None,None,None,None,None
15,0.19,1,10.0,0.281151832460733,0.28272251308900526,None,None,None,None,None,None,None,None,None
16,0.19,4,39.0,0.2973821989528796,0.543455497382199,None,None,None,None,None,None,None,None,None
17,0.19,5,14.0,0.5554973821989528,0.6827225130890052,None,None,None,None,None,None,None,None,None
18,0.19,2,11.0,0.7041884816753927,0.31989528795811517,None,None,None,None,None,None,None,None,None
19,0.19,3,6.0,0.8772251308900524,0.7633507853403141,None,None,None,None,None,None,None,None,None
20,0.36,1,10.0,0.281151832460733,0.28272251308900526,None,None,None,None,None,None,None,None,None
21,0.36,4,39.0,0.2973821989528796,0.543455497382199,None,None,None,None,None,None,None,None,None
22,0.36,5,14.0,0.5552356020942408,0.6829842931937172,None,None,None,None,None,None,None,None,None
23,0.36,2,11.0,0.7041884816753927,0.31989528795811517,None,None,None,None,None,None,None,None,None
24,0.36,3,6.0,0.8774869109947644,0.7633507853403141,None,None,None,None,None,None,None,None,None
25,0.59,1,10.0,0.281151832460733,0.28272251308900526,None,None,None,None,None,None,None,None,None
26,0.59,4,39.0,0.2973821989528796,0.543455497382199,None,None,None,None,None,None,None,None,None
27,0.59,5,14.0,0.5552356020942408,0.6829842931937172,None,None,None,None,None,None,None,None,None
28,0.59,2,11.0,0.7041884816753927,0.31989528795811517,None,None,None,None,None,None,None,None,None
29,0.59,3,6.0,0.8774869109947644,0.7633507853403141,None,None,None,None,None,None,None,None,None
30,0.81,1,10.0,0.281151832460733,0.28272251308900526,None,None,None,None,None,None,None,None,None
31,0.81,4,39.0,0.2973821989528796,0.543455497382199,None,None,None,None,None,None,None,None,None
32,0.81,5,14.0,0.5554973821989528,0.6829842931937172,None,None,None,None,None,None,None,None,None
33,0.81,2,11.0,0.7041884816753927,0.31989528795811517,None,None,None,None,None,None,None,None,None
