,Timestamp,ROV Number,Marker ID,X Meter,Y Meter,Energy,Alpha,Beta,Belief,d_f,Swarm Send,Swarm Recv,Collision Time,Sense Time
0,0.0,2,11.0,0.3539267015706806,0.2667189132706374,None,None,None,None,None,None,None,None,None
1,0.0,1,10.0,0.3403141361256545,0.5326541274817137,None,None,None,None,None,None,None,None,None
2,0.0,4,39.0,0.8654450261780104,0.5078369905956113,None,None,None,None,None,None,None,None,None
3,0.0,3,6.0,0.5209424083769634,0.5522466039707419,None,None,None,None,None,None,None,None,None
4,0.0,5,14.0,0.7510471204188481,0.13531870428422152,None,None,None,None,None,None,None,None,None
5,0.06,2,11.0,0.3541884816753927,0.2667189132706374,None,None,None,None,None,None,None,None,None
6,0.06,1,10.0,0.3403141361256545,0.5326541274817137,None,None,None,None,None,None,None,None,None
7,0.06,3,6.0,0.5209424083769634,0.5522466039707419,None,None,None,None,None,None,None,None,None
8,0.06,5,14.0,0.7513089005235603,0.13557993730407525,None,None,None,None,None,None,None,None,None
9,0.06,4,39.0,0.8654450261780104,0.5078369905956113,None,None,None,None,None,None,None,None,None
10,0.11,2,11.0,0.3541884816753927,0.2667189132706374,None,None,None,None,None,None,None,None,None
11,0.11,1,10.0,0.3403141361256545,0.5326541274817137,None,None,None,None,None,None,None,None,None
12,0.11,3,6.0,0.5209424083769634,0.5522466039707419,None,None,None,None,None,None,None,None,None
13,0.11,5,14.0,0.7513089005235603,0.13557993730407525,None,None,None,None,None,None,None,None,None
14,0.11,4,39.0,0.8654450261780104,0.5078369905956113,None,None,None,None,None,None,None,None,None
15,0.17,1,10.0,0.3403141361256545,0.5326541274817137,None,None,None,None,None,None,None,None,None
16,0.17,3,6.0,0.5209424083769634,0.5522466039707419,None,None,None,None,None,None,None,None,None
17,0.17,2,11.0,0.3539267015706806,0.2667189132706374,None,None,None,None,None,None,None,None,None
18,0.17,5,14.0,0.7510471204188481,0.13557993730407525,None,None,None,None,None,None,None,None,None
19,0.17,4,39.0,0.8654450261780104,0.5078369905956113,None,None,None,None,None,None,None,None,None
20,0.31,2,11.0,0.3539267015706806,0.2667189132706374,None,None,None,None,None,None,None,None,None
21,0.31,1,10.0,0.3403141361256545,0.5326541274817137,None,None,None,None,None,None,None,None,None
22,0.31,5,14.0,0.7513089005235603,0.13557993730407525,None,None,None,None,None,None,None,None,None
23,0.31,4,39.0,0.8654450261780104,0.5078369905956113,None,None,None,None,None,None,None,None,None
24,0.31,3,6.0,0.5209424083769634,0.5522466039707419,None,None,None,None,None,None,None,None,None
25,0.53,1,10.0,0.3403141361256545,0.5326541274817137,None,None,None,None,None,None,None,None,None
26,0.53,3,6.0,0.5209424083769634,0.5522466039707419,None,None,None,None,None,None,None,None,None
27,0.53,2,11.0,0.3539267015706806,0.2667189132706374,None,None,None,None,None,None,None,None,None
28,0.53,5,14.0,0.7513089005235603,0.13557993730407525,None,None,None,None,None,None,None,None,None
29,0.53,4,39.0,0.8654450261780104,0.5078369905956113,None,None,None,None,None,None,None,None,None
30,0.75,2,11.0,0.3539267015706806,0.2667189132706374,None,None,None,None,None,None,None,None,None
31,0.75,1,10.0,0.3403141361256545,0.5326541274817137,None,None,None,None,None,None,None,None,None
