,Timestamp,ROV Number,Marker ID,X Meter,Y Meter,Energy,Alpha,Beta,Belief,d_f,Swarm Send,Swarm Recv,Collision Time,Sense Time
112,4.51,2,11.0,0.7845549738219896,0.553347280334728,0.735,1,2,0.75,2,0,0,191,1004
113,4.74,4,39.0,0.46230366492146596,0.6344142259414226,None,None,None,None,None,None,None,None,None
114,4.74,1,10.0,0.293717277486911,0.19874476987447698,None,None,None,None,None,None,None,None,None
115,4.74,3,6.0,0.2801047120418848,0.5528242677824268,None,None,None,None,None,None,None,None,None
116,4.74,5,14.0,0.6730366492146597,0.17573221757322174,None,None,None,None,None,None,None,None,None
117,4.74,2,11.0,0.7895287958115184,0.5690376569037657,None,None,None,None,None,None,None,None,None
118,4.74,1,10.0,0.293717277486911,0.19874476987447698,1.423,1,2,0.75,2,0,0,197,1003
119,4.97,3,6.0,0.2819371727748691,0.5373953974895398,None,None,None,None,None,None,None,None,None
120,4.97,1,10.0,0.2900523560209424,0.18593096234309622,None,None,None,None,None,None,None,None,None
121,4.97,4,39.0,0.4479057591623037,0.6370292887029289,None,None,None,None,None,None,None,None,None
122,4.97,5,14.0,0.6861256544502617,0.17337866108786612,None,None,None,None,None,None,None,None,None
123,4.97,2,11.0,0.7942408376963351,0.5847280334728033,None,None,None,None,None,None,None,None,None
124,4.97,3,6.0,0.2819371727748691,0.5373953974895398,0.733,1,2,0.75,2,0,0,210,1003
125,5.2,3,6.0,0.28272251308900526,0.5211820083682008,None,None,None,None,None,None,None,None,None
126,5.2,1,10.0,0.28717277486910997,0.17364016736401675,None,None,None,None,None,None,None,None,None
127,5.2,4,39.0,0.4340314136125654,0.6396443514644351,None,None,None,None,None,None,None,None,None
128,5.2,5,14.0,0.6863874345549739,0.17337866108786612,None,None,None,None,None,None,None,None,None
129,5.2,2,11.0,0.7989528795811518,0.600418410041841,None,None,None,None,None,None,None,None,None
130,5.41,3,6.0,0.2837696335078534,0.5052301255230126,None,None,None,None,None,None,None,None,None
131,5.41,1,10.0,0.2832460732984293,0.16213389121338911,None,None,None,None,None,None,None,None,None
132,5.41,4,39.0,0.42041884816753927,0.6417364016736402,None,None,None,None,None,None,None,None,None
133,5.41,5,14.0,0.6863874345549739,0.17337866108786612,None,None,None,None,None,None,None,None,None
134,5.41,2,11.0,0.8039267015706806,0.615847280334728,None,None,None,None,None,None,None,None,None
135,5.64,3,6.0,0.2837696335078534,0.488755230125523,None,None,None,None,None,None,None,None,None
136,5.64,1,10.0,0.27905759162303667,0.15010460251046026,None,None,None,None,None,None,None,None,None
137,5.64,4,39.0,0.406282722513089,0.6443514644351465,None,None,None,None,None,None,None,None,None
138,5.64,5,14.0,0.6863874345549739,0.17337866108786612,None,None,None,None,None,None,None,None,None
139,5.64,2,11.0,0.8086387434554974,0.632060669456067,None,None,None,None,None,None,None,None,None
140,5.87,3,6.0,0.28429319371727746,0.473326359832636,None,None,None,None,None,None,None,None,None
141,5.87,1,10.0,0.2743455497382199,0.13859832635983263,None,None,None,None,None,None,None,None,None
142,5.87,4,39.0,0.4041884816753927,0.647489539748954,None,None,None,None,None,None,None,None,None
143,5.87,5,14.0,0.6863874345549739,0.17337866108786612,None,None,None,None,None,None,None,None,None
144,5.87,2,11.0,0.8136125654450261,0.6472280334728033,None,None,None,None,None,None,None,None,None
145,6.09,3,6.0,0.28403141361256545,0.4581589958158996,None,None,None,None,None,None,None,None,None
146,6.09,1,10.0,0.2693717277486911,0.1278765690376569,None,None,None,None,None,None,None,None,None
147,6.09,4,39.0,0.4041884816753927,0.6485355648535565,None,None,None,None,None,None,None,None,None
148,6.09,5,14.0,0.6921465968586388,0.1723326359832636,None,None,None,None,None,None,None,None,None
149,6.09,2,11.0,0.8185863874345549,0.662918410041841,None,None,None,None,None,None,None,None,None
150,6.09,5,14.0,0.6921465968586388,0.1723326359832636,3.884,2,4,0.812,2,0,3,203,1004
151,6.33,3,6.0,0.2835078534031414,0.4424686192468619,None,None,None,None,None,None,None,None,None
152,6.33,1,10.0,0.26413612565445027,0.11610878661087866,None,None,None,None,None,None,None,None,None
153,6.33,4,39.0,0.4031413612565445,0.649581589958159,None,None,None,None,None,None,None,None,None
154,6.33,5,14.0,0.7057591623036649,0.17102510460251047,None,None,None,None,None,None,None,None,None
155,6.33,2,11.0,0.8238219895287958,0.6788702928870293,None,None,None,None,None,None,None,None,None
156,6.54,3,6.0,0.2832460732984293,0.4341004184100418,None,None,None,None,None,None,None,None,None
157,6.54,1,10.0,0.26204188481675394,0.11192468619246862,None,None,None,None,None,None,None,None,None
