,Timestamp,ROV Number,Marker ID,X Meter,Y Meter,Energy,Alpha,Beta,Belief,d_f,Swarm Send,Swarm Recv,Collision Time,Sense Time
0,0.0,2,11.0,0.2319182389937107,0.28965336134453784,None,None,None,None,None,None,None,None,None
1,0.0,1,10.0,0.5314465408805031,0.5336134453781513,None,None,None,None,None,None,None,None,None
2,0.0,3,6.0,0.7416142557651991,0.29989495798319327,None,None,None,None,None,None,None,None,None
3,0.0,5,14.0,0.7631027253668763,0.4963235294117647,None,None,None,None,None,None,None,None,None
4,0.0,4,39.0,0.7717505241090147,0.6822478991596639,None,None,None,None,None,None,None,None,None
5,0.05,2,11.0,0.2319182389937107,0.28965336134453784,None,None,None,None,None,None,None,None,None
6,0.05,3,6.0,0.7416142557651991,0.29989495798319327,None,None,None,None,None,None,None,None,None
7,0.05,1,10.0,0.5317085953878407,0.5336134453781513,None,None,None,None,None,None,None,None,None
8,0.05,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
9,0.05,4,39.0,0.7714884696016772,0.6825105042016807,None,None,None,None,None,None,None,None,None
10,0.1,2,11.0,0.2319182389937107,0.28965336134453784,None,None,None,None,None,None,None,None,None
11,0.1,3,6.0,0.7416142557651991,0.29989495798319327,None,None,None,None,None,None,None,None,None
12,0.1,1,10.0,0.5317085953878407,0.5336134453781513,None,None,None,None,None,None,None,None,None
13,0.1,4,39.0,0.7712264150943396,0.6825105042016807,None,None,None,None,None,None,None,None,None
14,0.1,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
15,0.15,3,6.0,0.7416142557651991,0.29989495798319327,None,None,None,None,None,None,None,None,None
16,0.15,1,10.0,0.5317085953878407,0.5336134453781513,None,None,None,None,None,None,None,None,None
17,0.15,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
18,0.15,4,39.0,0.7714884696016772,0.6825105042016807,None,None,None,None,None,None,None,None,None
19,0.15,2,11.0,0.2319182389937107,0.28991596638655465,None,None,None,None,None,None,None,None,None
20,0.4,2,11.0,0.2319182389937107,0.28991596638655465,None,None,None,None,None,None,None,None,None
21,0.4,3,6.0,0.7416142557651991,0.29989495798319327,None,None,None,None,None,None,None,None,None
22,0.4,1,10.0,0.5317085953878407,0.5336134453781513,None,None,None,None,None,None,None,None,None
23,0.4,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
24,0.4,4,39.0,0.7717505241090147,0.6822478991596639,None,None,None,None,None,None,None,None,None
25,0.63,3,6.0,0.7416142557651991,0.29989495798319327,None,None,None,None,None,None,None,None,None
26,0.63,1,10.0,0.5317085953878407,0.5336134453781513,None,None,None,None,None,None,None,None,None
27,0.63,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
28,0.63,4,39.0,0.7717505241090147,0.6822478991596639,None,None,None,None,None,None,None,None,None
29,0.63,2,11.0,0.2319182389937107,0.28991596638655465,None,None,None,None,None,None,None,None,None
30,0.85,3,6.0,0.7416142557651991,0.29989495798319327,None,None,None,None,None,None,None,None,None
31,0.85,1,10.0,0.5317085953878407,0.5336134453781513,None,None,None,None,None,None,None,None,None
32,0.85,5,14.0,0.7631027253668763,0.4963235294117647,None,None,None,None,None,None,None,None,None
33,0.85,4,39.0,0.7717505241090147,0.6822478991596639,None,None,None,None,None,None,None,None,None
34,0.85,2,11.0,0.2319182389937107,0.28991596638655465,None,None,None,None,None,None,None,None,None
35,1.08,2,11.0,0.2319182389937107,0.28965336134453784,None,None,None,None,None,None,None,None,None
36,1.08,3,6.0,0.7416142557651991,0.29989495798319327,None,None,None,None,None,None,None,None,None
37,1.08,1,10.0,0.5317085953878407,0.5336134453781513,None,None,None,None,None,None,None,None,None
38,1.08,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
39,1.08,4,39.0,0.7717505241090147,0.6822478991596639,None,None,None,None,None,None,None,None,None
40,1.31,2,11.0,0.2319182389937107,0.28991596638655465,None,None,None,None,None,None,None,None,None
41,1.31,3,6.0,0.7416142557651991,0.29989495798319327,None,None,None,None,None,None,None,None,None
42,1.31,1,10.0,0.5317085953878407,0.5336134453781513,None,None,None,None,None,None,None,None,None
43,1.31,5,14.0,0.7631027253668763,0.4963235294117647,None,None,None,None,None,None,None,None,None
44,1.31,4,39.0,0.7714884696016772,0.6825105042016807,None,None,None,None,None,None,None,None,None
45,1.54,1,10.0,0.5317085953878407,0.5338760504201681,None,None,None,None,None,None,None,None,None
46,1.54,4,39.0,0.7714884696016772,0.6822478991596639,None,None,None,None,None,None,None,None,None
47,1.54,3,6.0,0.7416142557651991,0.29989495798319327,None,None,None,None,None,None,None,None,None
48,1.54,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
49,1.54,2,11.0,0.2319182389937107,0.28965336134453784,None,None,None,None,None,None,None,None,None
50,1.76,2,11.0,0.2319182389937107,0.28991596638655465,None,None,None,None,None,None,None,None,None
51,1.76,3,6.0,0.7416142557651991,0.29989495798319327,None,None,None,None,None,None,None,None,None
52,1.76,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
53,1.76,1,10.0,0.5324947589098532,0.53125,None,None,None,None,None,None,None,None,None
54,1.76,4,39.0,0.7714884696016772,0.6825105042016807,None,None,None,None,None,None,None,None,None
55,1.99,3,6.0,0.7416142557651991,0.29989495798319327,None,None,None,None,None,None,None,None,None
56,1.99,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
57,1.99,1,10.0,0.5372117400419287,0.5178571428571429,None,None,None,None,None,None,None,None,None
58,1.99,4,39.0,0.7714884696016772,0.6825105042016807,None,None,None,None,None,None,None,None,None
59,1.99,2,11.0,0.2319182389937107,0.28991596638655465,None,None,None,None,None,None,None,None,None
60,2.22,2,11.0,0.23637316561844865,0.29017857142857145,None,None,None,None,None,None,None,None,None
61,2.22,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
62,2.22,1,10.0,0.5416666666666666,0.5026260504201681,None,None,None,None,None,None,None,None,None
63,2.22,4,39.0,0.7725366876310272,0.6827731092436975,None,None,None,None,None,None,None,None,None
64,2.22,3,6.0,0.7413522012578616,0.29858193277310924,None,None,None,None,None,None,None,None,None
65,2.45,1,10.0,0.5442872117400419,0.49028361344537813,None,None,None,None,None,None,None,None,None
66,2.45,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
67,2.45,2,11.0,0.24868972746331236,0.2933298319327731,None,None,None,None,None,None,None,None,None
68,2.45,3,6.0,0.7392557651991615,0.2933298319327731,None,None,None,None,None,None,None,None,None
69,2.45,4,39.0,0.7769916142557652,0.6919642857142857,None,None,None,None,None,None,None,None,None
70,2.66,2,11.0,0.2636268343815514,0.2972689075630252,None,None,None,None,None,None,None,None,None
71,2.66,1,10.0,0.5461215932914046,0.47741596638655465,None,None,None,None,None,None,None,None,None
72,2.66,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
73,2.66,3,6.0,0.7363731656184487,0.2862394957983193,None,None,None,None,None,None,None,None,None
74,2.66,4,39.0,0.7832809224318659,0.7032563025210085,None,None,None,None,None,None,None,None,None
75,2.89,2,11.0,0.2769916142557652,0.3014705882352941,None,None,None,None,None,None,None,None,None
76,2.89,1,10.0,0.5471698113207547,0.4648109243697479,None,None,None,None,None,None,None,None,None
77,2.89,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
78,2.89,4,39.0,0.790356394129979,0.7150735294117647,None,None,None,None,None,None,None,None,None
79,2.89,3,6.0,0.7334905660377359,0.27888655462184875,None,None,None,None,None,None,None,None,None
80,3.11,2,11.0,0.2914046121593291,0.30567226890756305,None,None,None,None,None,None,None,None,None
81,3.11,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
82,3.11,3,6.0,0.7311320754716981,0.27153361344537813,None,None,None,None,None,None,None,None,None
83,3.11,1,10.0,0.5466457023060797,0.4522058823529412,None,None,None,None,None,None,None,None,None
84,3.11,4,39.0,0.7958595387840671,0.7276785714285714,None,None,None,None,None,None,None,None,None
85,3.34,2,11.0,0.304769392033543,0.31039915966386555,None,None,None,None,None,None,None,None,None
86,3.34,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
87,3.34,1,10.0,0.5453354297693921,0.43960084033613445,None,None,None,None,None,None,None,None,None
88,3.34,3,6.0,0.7287735849056604,0.26339285714285715,None,None,None,None,None,None,None,None,None
89,3.34,4,39.0,0.7971698113207547,0.7316176470588235,None,None,None,None,None,None,None,None,None
90,3.57,2,11.0,0.31761006289308175,0.31512605042016806,None,None,None,None,None,None,None,None,None
91,3.57,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
92,3.57,1,10.0,0.5429769392033543,0.4272584033613445,None,None,None,None,None,None,None,None,None
93,3.57,3,6.0,0.7264150943396226,0.25603991596638653,None,None,None,None,None,None,None,None,None
94,3.57,4,39.0,0.7974318658280922,0.7329306722689075,None,None,None,None,None,None,None,None,None
95,3.79,2,11.0,0.32966457023060797,0.31880252100840334,None,None,None,None,None,None,None,None,None
96,3.79,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
97,3.79,1,10.0,0.539308176100629,0.41491596638655465,None,None,None,None,None,None,None,None,None
98,3.79,3,6.0,0.72458071278826,0.2494747899159664,None,None,None,None,None,None,None,None,None
99,3.79,4,39.0,0.8071278825995807,0.7376575630252101,None,None,None,None,None,None,None,None,None
100,4.02,2,11.0,0.3411949685534591,0.32195378151260506,None,None,None,None,None,None,None,None,None
101,4.02,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
102,4.02,3,6.0,0.7232704402515723,0.24317226890756302,None,None,None,None,None,None,None,None,None
103,4.02,1,10.0,0.534853249475891,0.40362394957983194,None,None,None,None,None,None,None,None,None
104,4.02,4,39.0,0.8186582809224319,0.7415966386554622,None,None,None,None,None,None,None,None,None
105,4.26,2,11.0,0.3527253668763103,0.32510504201680673,None,None,None,None,None,None,None,None,None
106,4.26,1,10.0,0.529874213836478,0.39285714285714285,None,None,None,None,None,None,None,None,None
107,4.26,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
108,4.26,3,6.0,0.7211740041928721,0.23686974789915966,None,None,None,None,None,None,None,None,None
109,4.26,4,39.0,0.8283542976939203,0.7447478991596639,None,None,None,None,None,None,None,None,None
110,4.48,2,11.0,0.36477987421383645,0.3279936974789916,None,None,None,None,None,None,None,None,None
111,4.48,5,14.0,0.7631027253668763,0.4960609243697479,None,None,None,None,None,None,None,None,None
112,4.48,1,10.0,0.5235849056603774,0.38130252100840334,None,None,None,None,None,None,None,None,None
113,4.48,3,6.0,0.7188155136268344,0.23056722689075632,None,None,None,None,None,None,None,None,None
114,4.48,4,39.0,0.8393605870020965,0.7476365546218487,None,None,None,None,None,None,None,None,None
115,4.71,1,10.0,0.5170335429769392,0.3713235294117647,None,None,None,None,None,None,None,None,None
116,4.71,5,14.0,0.7631027253668763,0.4963235294117647,None,None,None,None,None,None,None,None,None
117,4.71,2,11.0,0.3768343815513627,0.32983193277310924,None,None,None,None,None,None,None,None,None
118,4.71,3,6.0,0.7169811320754716,0.22426470588235295,None,None,None,None,None,None,None,None,None
119,4.93,1,10.0,0.5094339622641509,0.36134453781512604,None,None,None,None,None,None,None,None,None
120,4.93,2,11.0,0.38836477987421386,0.3319327731092437,None,None,None,None,None,None,None,None,None
