,Iteration,Particle,Seed,Fitness_vals,p_best_val,g_best_val,position,velocity,g_position
13,0,14,2,"[26.6671, 1.85451, 0.723721, 0.60776, 0.446575]",inf,inf,"[10080.00878758  6470.82635069  2298.72376374    88.68898853
   416.00844982]",[0. 0. 0. 0. 0.],[8719.89804284  518.52463656 3748.31238939   93.53223926  210.18390104]
14,0,15,2,"[1.19583, 0.546763, 0.877512, 0.416602, 0.765832, 0.362623, 0.701949, 0.289111, 0.40399, 41.124]",inf,inf,"[14734.94112574  7584.21133883  1065.08668347   129.7404939
   134.6943988 ]",[0. 0. 0. 0. 0.],[8719.89804284  518.52463656 3748.31238939   93.53223926  210.18390104]
15,0,16,2,"[1.15698, 1.33016, 1.68844, 1.73509, 2.38167, 1.03785, 0.95595, 2.8332, 0.4214, 36.0098]",inf,inf,"[11653.69777058   511.01883699  4311.01009634    88.75234259
   248.53689937]",[0. 0. 0. 0. 0.],[8719.89804284  518.52463656 3748.31238939   93.53223926  210.18390104]
16,0,17,2,"[1.3189, 1.31013, 1.06268, 1.10431, 54.8276]",inf,inf,[8298.11674749 7017.43802603 3754.88952662  147.29106899   56.38810762],[0. 0. 0. 0. 0.],[8719.89804284  518.52463656 3748.31238939   93.53223926  210.18390104]
17,0,18,2,"[3.02038, 0.386106, 1.03323, 1.17958, 4.51768, 0.839917, 50.9804, 0.198425, 1.26809, 31.768]",inf,inf,[6265.17056859  835.95419631 4691.9987931   115.75123877  107.3178732 ],[0. 0. 0. 0. 0.],[8719.89804284  518.52463656 3748.31238939   93.53223926  210.18390104]
18,0,19,2,"[2.23017, 0.32355, 2.25307, 1.31178, 1.3265, 1.41858, 1.79084, 0.8567, 1.14959, 3.83235]",inf,inf,"[ 8335.06880391 12876.83868296  4307.40663358    67.04771335
   440.82611787]",[0. 0. 0. 0. 0.],[8719.89804284  518.52463656 3748.31238939   93.53223926  210.18390104]
19,0,20,2,"[2.94108, 4.65448, 4.6915, 0.5378, 0.065025]",inf,inf,"[15560.16319617  2679.08416343  5344.58313216   124.87778783
   399.29282705]",[0. 0. 0. 0. 0.],[8719.89804284  518.52463656 3748.31238939   93.53223926  210.18390104]
20,0,21,2,"[1.35453, 1.3315, 1.48929, 1.4987, 30.7713]",inf,inf,"[10866.90461168  4416.75830123  5592.29323295   109.20845777
   173.11895473]",[0. 0. 0. 0. 0.],[8719.89804284  518.52463656 3748.31238939   93.53223926  210.18390104]
21,0,22,2,"[1.01025, 0.945358, 1.33398, 0.810443, 2.33913, 0.361875, 5.19605, 0.872525, 27.2, 1.92393]",inf,inf,"[ 5275.5705856  18278.3095433   3098.67730653   104.01915157
   304.2210789 ]",[0. 0. 0. 0. 0.],[8719.89804284  518.52463656 3748.31238939   93.53223926  210.18390104]
22,0,23,2,"[27.6674, 0.94837, 2.0344, 1.70472, 31.8554]",inf,inf,"[16524.99656868 12471.26369124  1883.56080792   109.12573527
   244.6330835 ]",[0. 0. 0. 0. 0.],[8719.89804284  518.52463656 3748.31238939   93.53223926  210.18390104]
23,0,24,2,"[40.6858, 0.644042, 0.413541, 0.762319, 0.697631]",inf,inf,"[10958.15560181 13990.41239581  2229.05581952    68.66271456
    55.2915739 ]",[0. 0. 0. 0. 0.],[8719.89804284  518.52463656 3748.31238939   93.53223926  210.18390104]
24,0,25,2,"[0.884395, 1.27794, 1.17053, 2.74642, 0.817728, 1.1096, 1.79793, 1.07809, 0.742405, 1.43593]",inf,inf,[5481.18505072  205.00078799 4146.79861415   79.51723052   93.64327235],[0. 0. 0. 0. 0.],[8719.89804284  518.52463656 3748.31238939   93.53223926  210.18390104]
25,1,1,2,"[1.95781, 1.65968, 1.7856, 1.05567, 27.2066, 1.07536, 1.05304, 1.17358, 1.19213, 1.293]",5.360755,0.6339455999999999,"[10488.61972942  4173.25667093  3955.08977474    77.7836276
   160.69678221]","[ 3.88192331e+03  8.02839902e+01 -1.41265057e+02 -2.18183977e+00
  2.72831447e+01]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
26,1,2,2,"[0.5225, 31.6283, 33.2584, 0.451913, 32.6345]",13.079586,0.6339455999999999,"[12113.82799967  4717.6628675   1578.51976871    89.87255568
   107.70444883]","[ -308.84865571 -5865.17901804   -94.37995802   -11.48525644
    15.48451601]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
27,1,3,2,"[0.629106, 25.5564, 2.1154, 0.714515, 33.681]",7.0210038,0.6339455999999999,"[12220.74464506 11165.22341484  2127.75087716   127.94223426
    53.94557005]","[-3485.95831127 -5914.28243795 -1343.43330975    -6.71391428
    14.12283154]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
28,1,4,2,"[1.67009, 0.670006, 0.524455, 0.690786, 0.772255, 0.265256, 49.9869, 0.670876, 87.2324, 0.68401]",14.842983,0.6339455999999999,"[10848.88803882  2966.27581945  2187.61065292    70.32398205
   112.36463493]",[ 743.96623639 1660.54573172 -953.00098507   10.67089048   48.78464908],"[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
29,1,5,2,"[0.736246, 42.6521, 0.547469, 31.0814, 33.0154]",0.6339455999999999,0.6339455999999999,"[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]",[0. 0. 0. 0. 0.],"[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
30,1,6,2,"[0.991706, 1.09846, 0.396425, 0.457317, 38.2585, 31.837, 1.17598, 0.955083, 1.94243, 0.87928]",5.6228679999999995,0.6339455999999999,"[11867.01960769  4322.23691213  2159.18907601    87.60739684
   237.37493433]","[ 2511.26991604   287.37238683 -2042.84455007   -10.69958671
   -15.24342568]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
31,1,7,2,"[1.43485, 0.860683, 0.801475, 1.15788, 23.5034, 0.704284, 4.09198, 0.703593, 1.33987, 0.81018]",2.0716219000000002,0.6339455999999999,"[11233.98556086 14744.18347017  2834.25668407    69.06352325
   241.54129661]","[ 3.49613254e+03 -1.12856562e+03 -1.06576421e+03  2.83366340e+00
 -1.08834877e+02]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
32,1,8,2,"[1.29983, 1.15438, 1.3527, 1.43624, 0.320025, 0.5794, 42.553, 1.22933, 3.509, 1.82449]",2.1162285,0.6339455999999999,"[15564.77036223  4713.34273451  4560.84156502    75.80295307
   223.25585746]","[-3726.25123956 -5286.8244889   -886.75875471    -8.3584122
   -60.31620635]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
33,1,9,2,"[3.50999, 3.04698, 3.72355, 0.715265, 2.31948, 2.9719, 1.52548, 2.80264, 0.950525, 0.954915]",2.460772,0.6339455999999999,[9554.69888374 8693.61860445 2112.38074303  100.08054961  459.52206427],"[ 1003.77961782   -41.32665609 -2770.41518195    -3.47986774
   -17.3490492 ]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
34,1,10,2,"[4.58032, 35.6335, 26.9451, 1.00844, 31.7188]",8.1010362,0.6339455999999999,"[11268.77617155  3148.65495707  2822.91136972   125.75533537
   197.21360467]",[ 384.61296858 1506.75651157   -8.80063866   -9.32971503   -5.92391685],"[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
35,1,11,2,"[2.10378, 22.6598, 46.0616, 0.686583, 2.57425]",11.984618800000002,0.6339455999999999,"[11500.57225502  4918.38571803  1377.32611087   105.83277903
   246.09493571]","[10956.52493712   -25.15906192    41.60425719   -43.55242212
  -239.19522098]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
36,1,12,2,"[3.03113, 1.15759, 2.06192, 1.17266, 0.651375, 1.22857, 3.45155, 0.318135, 0.140075, 0.3742]",1.4393665,0.6339455999999999,"[12476.36091714  6070.39543255  4651.30681286    71.91127814
   163.96798795]","[-3.52880611e+03 -5.96594700e+03 -1.73492489e+02  4.98873348e+00
  1.74563720e+01]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
37,1,13,2,"[1.77598, 55.5521, 38.5335, 0.452314, 22.213]",20.505619399999993,0.6339455999999999,"[11650.85715258  4979.91431889  1395.89404774    87.86343092
   202.09692133]","[ 1169.51964657 -2152.57130356   167.49922151   -60.45191362
   -18.58053835]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
38,1,14,2,"[2.48158, 30.7455, 100.0, 2.36219, 0.924947]",6.059933200000001,0.6339455999999999,"[11117.5960739   5078.81180621  2151.58209962    79.54868577
   346.2648998 ]","[ 1037.58728632 -1392.01454449  -147.14166412    -9.14030276
   -69.74355002]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
39,1,15,2,"[2.14303, 45.7182, 0.446208, 0.54564, 39.7373]",4.6684212,0.6339455999999999,"[14013.03981879  6157.64371843  1449.38853134   122.95233528
   173.61748884]","[ -721.90130695 -1426.5676204    384.30184787    -6.78815863
    38.92309004]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
40,1,16,2,"[0.799192, 32.9953, 100.0, 1.4113, 2.0112]",4.955054,0.6339455999999999,"[11678.13930882  2395.21599549  2677.19386227    78.27658957
   197.53069382]","[   24.44153824  1884.19715849 -1633.81623407   -10.47575302
   -51.00620555]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
41,1,17,2,"[0.610289, 0.972474, 100.0, 0.685573, 43.0424]",11.924724,0.6339455999999999,"[11791.35759442  5243.16488873  2115.4280973     74.08394747
    88.12237532]","[ 3493.24084692 -1774.2731373  -1639.46142933   -73.20712152
    31.73426771]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
42,1,18,2,"[1.29385, 28.634, 100.0, 0.621999, 1.03093]",9.5191808,0.6339455999999999,[7135.54014452 2744.22149523 2552.70153735   94.18920637  169.0826342 ],"[  870.36957593  1908.26729892 -2139.29725575   -21.5620324
    61.764761  ]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
43,1,19,2,"[2.9101, 29.6745, 100.0, 1.35641, 2.23027]",1.649313,0.6339455999999999,"[11320.48413085  4830.94953342  4268.61403441    70.98049114
   247.2863583 ]","[ 2.98541533e+03 -8.04588915e+03 -3.87925992e+01  3.93277779e+00
 -1.93539760e+02]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
44,1,20,2,"[3.55049, 2.1135, 48.4124, 0.903858, 0.5234, 0.945365, 22.751, 40.4033, 2.04485, 1.3381]",2.577977,0.6339455999999999,"[12858.60693906  2756.80482262  2679.22987118   109.89759958
   289.92491942]","[-2701.55625711    77.72065919 -2665.35326098   -14.98018824
  -109.36790763]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
45,1,21,2,"[0.69961, 0.748157, 0.82685, 0.437254, 56.874, 1.84738, 1.48435, 0.584134, 34.6788, 0.758939]",7.289063999999999,0.6339455999999999,"[11372.7651225   4435.55371821  2350.26855075    86.35071895
   173.62694446]","[ 5.05860511e+02  1.87954170e+01 -3.24202468e+03 -2.28577388e+01
  5.07989735e-01]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
46,1,22,2,"[2.27717, 1.0124, 0.814851, 0.363185, 0.5031, 0.120815, 34.717, 0.660826, 0.561104, 1.82519]",4.199354099999999,0.6339455999999999,[5353.90968823 5997.63824791 1602.89076652   98.57380527  284.35870603],"[ 7.83391026e+01 -1.22806713e+04 -1.49578654e+03 -5.44534630e+00
 -1.98623729e+01]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
47,1,23,2,"[1.94147, 0.51578, 1.04454, 0.621588, 2.07358, 0.710871, 1.25146, 0.352918, 3.3296, 0.51692]",12.842058,0.6339455999999999,"[15397.81075594  7709.52917275  1731.51553437   100.5418406
   240.07497707]","[-1.12718581e+03 -4.76173452e+03 -1.52045274e+02 -8.58389467e+00
 -4.55810643e+00]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
48,1,24,2,"[1.0568, 1.39538, 0.700891, 1.10748, 1.13743, 0.37535, 61.148, 0.639398, 1.24988, 0.89455]",8.6406666,0.6339455999999999,"[11566.57966453  9324.30239518  2059.95029661    70.43540771
   106.06456323]","[ 6.08424063e+02 -4.66611000e+03 -1.69105523e+02  1.77269316e+00
  5.07729893e+01]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
49,1,25,2,"[1.37964, 2.87258, 2.1583, 2.07365, 54.4474]",1.3060968,0.6339455999999999,"[11547.03366114  2870.4916082   3732.13916424    77.59278953
   106.57748276]","[ 6.06584861e+03  2.66549082e+03 -4.14659450e+02 -1.92444100e+00
  1.29342104e+01]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
50,2,1,2,"[0.683469, 0.100825, 0.969861, 0.650167, 0.711421, 2.22923, 0.703803, 0.564033, 0.663628, 29.6333]",3.9452469999999997,0.6339455999999999,"[14929.11302297  4345.34032313  2039.77792832    75.29033531
   191.75762496]","[ 4.44049329e+03  1.72083652e+02 -1.91531185e+03 -2.49329228e+00
  3.10608428e+01]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
51,2,2,2,"[0.520045, 0.460298, 0.593095, 0.525456, 1.14378, 0.663729, 0.754761, 1.12944, 0.741425, 43.2858]",13.079586,0.6339455999999999,"[11898.49039474     0.          1539.02854381    68.89509048
   132.946705  ]","[ -215.33760493 -4877.88590113   -39.49122489   -20.9774652
    25.24225617]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
52,2,3,2,"[0.52807, 1.39063, 0.186453, 0.517137, 0.932315, 26.9223, 0.524025, 0.730527, 0.388052, 0.501948]",7.0210038,0.6339455999999999,[8611.37785505 6895.66503761 1537.76245718  112.5401677   116.08302597],"[-3609.36679001 -4269.55837722  -589.98841998   -15.40206656
    62.13745592]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
53,2,4,2,"[0.887682, 40.6443, 1.97755, 0.495428, 49.7625]",14.3167034,0.6339455999999999,"[12050.54875468  5295.58588549  1000.            81.45303691
   191.35674592]","[ 1201.66071585  2329.31006603 -1404.50895593    11.12905486
    78.99211099]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
54,2,5,2,"[0.648438, 0.247347, 0.420747, 0.703956, 1.09643, 0.465362, 23.2149, 0.417013, 0.470448, 22.2591]",0.6339455999999999,0.6339455999999999,"[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]",[0. 0. 0. 0. 0.],"[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
55,2,6,2,"[0.546431, 0.855285, 0.407456, 0.486955, 1.49214, 53.6323, 0.622188, 0.504602, 0.645803, 0.336742]",5.6228679999999995,0.6339455999999999,"[13457.03843404  4589.01574677  1217.8802988     75.01673962
   216.90038252]",[1590.01882635  266.77883464 -941.30877721  -12.59065722  -20.47455181],"[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
56,2,7,2,"[0.493475, 0.691726, 0.732965, 0.84855, 0.394497, 31.8236, 0.449087, 0.858369, 0.318581, 7.6993]",2.0716219000000002,0.6339455999999999,"[13769.72695106  6504.83334209  2200.61265813    72.48600421
   125.91315401]","[ 2.53574139e+03 -8.23935013e+03 -6.33644026e+02  3.42248096e+00
 -1.15628143e+02]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
57,2,8,2,"[23.8316, 0.515049, 41.123, 0.677215, 45.5175]",2.1162285,0.6339455999999999,"[13213.70171457  1140.97792086  1684.67675848    67.08174039
   126.08261664]","[-2351.06864766 -3572.36481365 -2876.16480654    -8.72121268
   -97.17324082]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
58,2,9,2,"[0.969819, 0.669361, 0.742429, 0.397779, 43.8808]",2.2520724999999997,0.6339455999999999,"[11323.28342447  8269.25635588  1000.            93.62380875
   194.71466204]","[ 1768.58454073  -424.36224856 -3158.11911757    -6.45674086
  -264.80740223]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
59,2,10,2,"[1.57038, 0.621385, 1.1414, 0.696017, 36.9828]",8.1010362,0.6339455999999999,"[11576.51570622  4295.97805177  2630.44183568   105.28198393
   187.22606071]",[ 307.73953468 1147.3230947  -192.46953404  -20.47335143   -9.98754396],"[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
60,2,11,2,"[1.01113, 79.1308, 1.15838, 0.64621, 1.09435]",11.984618800000002,0.6339455999999999,"[15731.71003193  4784.53010476  1519.68600416    81.02511791
   158.88813896]",[4231.13777691 -133.85561327  142.35989329  -24.80766111  -87.20679675],"[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
61,2,12,2,"[1.49292, 0.687753, 0.698063, 0.553323, 3.14816]",1.3587205,0.6339455999999999,[8621.41000583    0.         1734.39804091   76.94878993  184.0069756 ],"[-3.85495091e+03 -7.05283100e+03 -2.91690877e+03  5.03751179e+00
  2.00389876e+01]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
62,2,13,2,"[0.786984, 0.413833, 0.853379, 0.260427, 0.708695, 0.506259, 40.3835, 0.745918, 0.492342, 22.9651]",20.505619399999993,0.6339455999999999,"[12888.81078673  4394.99436444  1598.9409512     50.
   171.83343653]",[1237.95363415 -584.91995445  203.04690345  -52.2402902   -30.2634848 ],"[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
63,2,14,2,"[2.0263, 0.531893, 0.636024, 0.443243, 0.600271, 0.740798, 37.6574, 1.09468, 0.810475, 1.53899]",6.059933200000001,0.6339455999999999,"[12120.07579276  4447.46664897  1902.38455129    67.92463498
   243.51445639]",[1002.47971886 -631.34515724 -249.19754833  -11.62405078 -102.75044341],"[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
64,2,15,2,"[28.0449, 5.90803, 0.642251, 0.344534, 0.523892]",4.6684212,0.6339455999999999,"[12864.53364305  5247.06350203  1524.71606846    66.99168128
   176.80136553]","[-1148.50617574  -910.5802164     75.32753712   -55.960654
     3.18387669]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
65,2,16,2,"[0.609854, 1.56806, 0.614088, 0.63456, 0.488201, 0.919984, 34.3809, 0.550395, 0.700789, 0.825424]",4.955054,0.6339455999999999,"[11940.27013394  4285.02832639  1964.12717622    68.69028797
   167.06589664]",[ 262.13082512 1889.8123309  -713.06668606   -9.58630159  -30.46479718],"[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
66,2,17,2,"[62.5086, 0.893475, 1.40918, 0.0720399, 0.302115]",11.924724,0.6339455999999999,"[12700.18766666  3083.31671737  1000.            50.
   132.70630627]","[  908.83007225 -2159.84817136 -1689.03776789   -24.77270334
    44.58393094]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
67,2,18,2,"[0.333919, 0.424468, 0.901821, 1.01227, 0.685326, 26.8414, 28.7065, 23.66, 0.434089, 31.7025]",9.5191808,0.6339455999999999,[8256.62943093 4105.96020104 1000.           84.56205164  191.58708772],"[ 1121.08928641  1361.73870582 -2639.72416769    -9.62715473
    22.50445352]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
68,2,19,2,"[1.10155, 0.539624, 0.47974, 0.378064, 0.667726, 48.4441, 0.83934, 37.1679, 0.559689, 0.524686]",1.649313,0.6339455999999999,"[14661.95597231  2059.32327265  1999.3681069     72.34380757
    56.95062278]","[ 3.34147184e+03 -2.77162626e+03 -2.26924593e+03  1.36331643e+00
 -1.90335736e+02]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
69,2,20,2,"[54.0369, 0.520415, 33.7249, 36.2091, 12.5619]",2.577977,0.6339455999999999,"[10206.64048865  3580.542121    1000.            89.79197099
   134.84395113]","[-2651.96645041   823.73729837 -3538.26021075   -20.1056286
  -155.08096829]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
70,2,21,2,"[1.81926, 2.04625, 0.366687, 0.888847, 0.400155]",7.289063999999999,0.6339455999999999,"[11525.15360255  4521.93128975  1000.            77.0708707
   174.42306043]","[ 1.52388480e+02  8.63775715e+01 -2.13326058e+03 -9.27984825e+00
  7.96115969e-01]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
71,2,22,2,"[1.08966, 34.8207, 0.406878, 0.430216, 43.1733]",4.199354099999999,0.6339455999999999,[7648.13246372 3113.70220107 1115.52269559   76.19939328  189.52359738],"[ 2294.22277549 -2883.93604684  -487.36807093   -22.37441199
   -94.83510866]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
72,2,23,2,"[0.9969, 1.57178, 0.525969, 35.2479, 36.8635]",1.2358727,0.6339455999999999,"[11090.06402041  1709.28447712  1479.19041615    78.63792023
   213.74328283]","[-4307.74673553 -6000.24469562  -252.32511823   -21.90392036
   -26.33169424]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
73,2,24,2,"[0.837732, 0.748635, 0.51025, 100.0, 0.48994]",6.9705159000000005,0.6339455999999999,"[12357.32267585  2433.90798011  1592.85041601    72.19583679
   209.06707936]","[ 7.90743011e+02 -6.89039442e+03 -4.67099881e+02  1.76042907e+00
  1.03002516e+02]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
74,2,25,2,"[0.947876, 0.547663, 0.484381, 0.471311, 0.681466, 47.1221, 0.185134, 0.18978, 0.92797, 45.8962]",1.3060968,0.6339455999999999,"[16901.7974564   3145.19435703  1557.71832533    75.26811269
   129.09108334]","[ 5.35476380e+03  2.74702749e+02 -2.17442084e+03 -2.32467683e+00
  2.25136006e+01]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
75,3,1,2,"[0.522388, 38.0094, 0.588818, 0.36, 0.564434]",3.6909737,0.6339455999999999,"[18431.69839316  4674.99097361  1000.            72.61163654
   219.45085053]","[ 3.50258537e+03  3.29650650e+02 -2.17284924e+03 -2.67869877e+00
  2.76932256e+01]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
76,3,2,2,"[0.465556, 0.509624, 0.566307, 0.527918, 0.540984, 0.722336, 1.2403, 0.721126, 0.566776, 0.303497]",4.981782900000001,0.6339455999999999,"[11696.13652295     0.          1498.65447885    50.
   163.65327295]","[ -202.35387179 -2167.91696388   -40.37406496   -19.15212449
    30.70656795]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
77,3,3,2,"[35.9326, 73.1043, 20.6904, 47.4548, 0.725546]",3.2621457,0.6339455999999999,[6314.84672032  732.19041656 1000.           76.41289398  186.185009  ],"[-2296.53113473 -6163.47462105  -577.63970798   -36.12727372
    70.10198303]","[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
78,3,4,2,"[1.39848, 0.889987, 2.17518, 0.248639, 0.47804, 0.315695, 0.360131, 43.5463, 0.352055, 59.5312]",14.3167034,0.6339455999999999,"[12366.25376769  5309.49697207  1000.            73.89697705
   211.26761494]",[315.70501301  13.91108659 -20.35756576  -7.55605986  19.91086902],"[11934.90617957  4520.24001208  1534.72842155    72.03062071
   174.9131425 ]"
