,Iteration,Particle,Seed,Fitness_vals,p_best_val,g_best_val,position,velocity,g_position
24,0,25,1,"[10.75575, 5.235242]",inf,inf,"[10776.62128683 11056.43957372  5210.1544618     62.41733151
   139.59183951]",[0. 0. 0. 0. 0.],"[ 8340.44009405 14406.48986884  1000.57187409    80.23325726
    73.37794541]"
25,1,1,1,"[10.806992, 10.576675]",6.7310415,6.7310415,[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ],[0. 0. 0. 0. 0.],[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
26,1,2,1,"[6.994883, 28.080825]",17.7291045,6.7310415,"[ 6901.60559088 13035.57650836  2164.46789791   132.91508502
    47.23246818]","[-1482.28469719  -668.81349957   142.20664926    -4.89665862
    33.53867158]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
27,1,3,1,"[10.248708, 4.083775]",9.727712499999999,6.7310415,[9219.12997998 7095.62067262 3645.91520847   66.09809626  181.66783822],"[-4.19022022e+03 -1.25047537e+03 -1.47533934e+02  2.05940240e+00
  8.26170937e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
28,1,4,1,"[11.072683, 30.136525]",17.718041499999998,6.7310415,"[ 9516.69963426 19055.61467869  2609.58847754   112.44430748
   432.93270159]","[-6.49819174e+03 -3.09616836e+02  4.24675867e+01 -6.78795409e+00
 -5.26187455e+00]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
29,1,5,1,"[3.168783, 3.11175, 3.641058, 3.239967, 3.411983, 3.695383, 2.818383, 8.534675, 33.041, 9.27115]",14.92195,6.7310415,"[13804.61050111  2217.98552074  1772.29450249    68.66149151
   369.54113494]","[-4.08752277e+03  5.17101293e+02  5.77020586e+02  1.67844956e+00
 -6.95301168e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
30,1,6,1,"[9.183592, 5.560733]",10.050650000000001,6.7310415,[1962.03680045 6413.67407034 4470.97591988   97.33864145  327.88088674],"[   -4.89987621 -2008.47842976 -1318.47173088    -5.97788705
   -18.05767024]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
31,1,7,1,"[4.324875, 8.5813, 4.856283, 5.1406, 8.3782, 9.42045, 6.400192, 8.551875, 10.828175, 28.477358]",8.469475,6.7310415,"[ 5681.2260392  12653.4096526   4391.44194415    67.06365307
   324.15959888]","[ -629.08658092 -1076.60890103  -781.68641534    15.23482533
   -50.9125586 ]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
32,1,8,1,"[10.653783, 11.488225]",9.694004,6.7310415,"[19557.65734544 11179.10532525  2551.84008549   112.70099568
   148.04410757]","[ -219.56443269 -3784.20776235   149.62012517   -16.22693716
    96.43110428]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
33,1,9,1,"[8.539442, 29.842225]",9.0278009,6.7310415,"[ 8734.87385694 12209.12025691  2489.43471602    80.82193748
    97.38398929]","[-2.22996667e+02 -5.96278980e+03  2.13639741e+01  2.04440362e+00
  3.23697032e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
34,1,10,1,"[7.875825, 3.770825, 3.740658, 5.475067, 27.165858, 3.558608, 3.0698, 3.6821, 11.51135, 3.40895]",7.0886960000000006,6.7310415,"[  694.68752958 13054.96878648  2270.14249195    79.05064507
   254.35294923]",[ 307.34837218 -521.74187231  212.00191195    2.49597913    8.56636959],[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
35,1,11,1,"[5.040292, 11.47505]",26.881729,6.7310415,[1200.46898365 9373.69057033 1831.21820484   99.34079895  340.09330694],"[  133.21808131 -2108.66153951    97.57533031    -9.58975474
    -9.78587307]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
36,1,12,1,"[14.716283, 8.6311]",20.724346,6.7310415,[2033.82661577 7424.06434079 4104.91583949   90.83899847   80.69846099],"[-1.28619608e+01 -8.57055416e+02 -3.67084949e+02 -5.78928479e-01
  5.57217315e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
37,1,13,1,"[13.7425, 29.690708]",8.7160875,6.7310415,"[ 9086.9679554  12751.8720979   3488.40915422   136.68562873
   289.5284652 ]","[-1630.96016291  -524.02080649   -86.03640607    -7.77384687
    -3.74905505]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
38,1,14,1,"[15.242258, 27.363167]",15.3357415,6.7310415,"[11909.88999363  3040.73757537  2169.64568153   116.58020062
   216.49348227]","[-6158.14831213   291.24349245   473.26394528   -14.15892825
    17.65506378]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
39,1,15,1,"[12.984933, 28.546575]",15.7547625,6.7310415,"[ 2733.849187   16363.44116213  2734.59118936   115.77639484
   356.02424379]","[ -573.23475534 -2186.7304458     -4.23810937    -9.30481547
    -6.97474888]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
40,1,16,1,"[7.103742, 4.441858, 4.103925, 9.124075, 4.692275, 9.171825, 4.779567, 8.183817, 28.707483, 4.20695]",7.7755974,6.7310415,"[11863.65972006 11651.87618628  4356.93970479    85.4448765
   191.51315114]","[-5.80246210e+03 -8.21567955e+02 -3.97772465e+02  5.55042298e-01
  5.65492053e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
41,1,17,1,"[8.273717, 12.085625]",8.3878835,6.7310415,"[15435.0177431   7605.2458339   4367.44752574   113.66136643
   290.37221493]","[-2482.70662082  -956.57796353 -1456.75271       -2.68278335
   -20.47564517]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
42,1,18,1,"[8.9973, 27.641625]",10.3346658,6.7310415,"[ 2182.03042671 18862.15174189  3120.79845126    99.01577228
   213.3945455 ]",[-112.88903236 -127.63343225 -128.76221614   -8.82318916    9.32614412],[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
43,1,19,1,"[5.026217, 8.7165, 4.512817, 8.72655, 4.237125, 11.160725, 4.353017, 7.435158, 9.572725, 8.37445]",8.7377375,6.7310415,"[ 4301.39743919 10903.38290535  3718.89592839    67.00884345
   296.7119422 ]","[ -439.14216567 -7164.2075059   -149.50150497    16.72181075
   -11.86051461]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
44,1,20,1,"[11.712025, 11.531375]",10.1725125,6.7310415,[5485.98710902 9273.88951389 4785.20573195   85.97901227  433.7013539 ],"[-1.04691093e+03 -1.26727253e+03 -6.44504765e+02  2.52036270e-01
 -2.05662216e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
45,1,21,1,"[16.705175, 10.08375]",11.168775,6.7310415,[8578.20865809 1342.16653367 5227.35618601  107.57804672  469.85949486],"[-3888.99365774  1025.74167674  -419.82998271   -11.51164503
   -28.80193036]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
46,1,22,1,"[11.388717, 10.091075]",9.166791499999999,6.7310415,[2957.53467956 2759.36437822 5388.84136957  109.55976531  100.44318416],[-489.27548734   16.64938564 -274.13594561  -10.12205084   67.4430978 ],[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
47,1,23,1,"[20.436725, 4.827717]",9.8068834,6.7310415,"[10352.19368266 13509.12695446  5421.47888742   120.42873586
    80.25481425]","[-4.75706737e+03 -1.56839681e+03 -1.93643790e+02 -7.23740005e-01
  1.81193333e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
48,1,24,1,"[8.714142, 28.334292]",13.3805509,6.7310415,[ 974.76772903 1599.09053758 1811.75033478   81.68786186  428.1977073 ],[ 577.16505224 1074.87080002  670.21789468    7.0667551    -1.81626704],[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
49,1,25,1,"[5.173958, 12.36605]",7.995496000000001,6.7310415,[9596.36430217 9999.53940288 5088.87219011   72.51618802  181.82585718],"[-1180.25698467 -1056.90017083  -121.28227169    10.09885651
    42.23401767]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
50,2,1,1,"[4.296092, 27.941642]",6.7310415,6.7310415,[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ],[0. 0. 0. 0. 0.],[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
51,2,2,1,"[8.887225, 27.39395]",17.537854,6.7310415,"[ 5281.15833211 11942.05752643  2576.23058254   111.79125134
   117.89199274]","[-1620.44725877 -1093.51898193   411.76268462   -21.12383368
    70.65952456]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
52,2,3,1,"[9.98625, 9.657425]",7.1662415,6.7310415,[4777.78599375 4298.59749356 3214.51126196   69.50821199  268.23827434],"[-4.44134399e+03 -2.79702318e+03 -4.31403947e+02  3.41011573e+00
  8.65704361e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
53,2,4,1,"[8.048575, 5.113642]",17.718041499999998,6.7310415,"[ 1515.50216651 12733.10190363  2692.22321316   100.20084021
   371.16974442]","[-8001.19746775 -6322.51277506    82.63473561   -12.24346726
   -61.76295717]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
54,2,5,1,"[4.382125, 4.749758, 27.8552, 9.47845, 4.64385, 27.6125, 29.153833, 3.645742, 3.768983, 28.040483]",7.3934132,6.7310415,[4105.66048504 2992.05428229 2703.06008748   71.00657662  292.54111571],"[-9.69895002e+03  7.74068762e+02  9.30765585e+02  2.34508511e+00
 -7.70000192e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
55,2,6,1,"[8.20595, 10.77635]",7.3721625,6.7310415,[1924.01762239 3130.36790493 2769.3929438    88.22564437  308.41084354],"[  -38.01917806 -3283.30616541 -1701.58297607    -9.11299707
   -19.4700432 ]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
56,2,7,1,"[7.8165, 11.101]",8.469475,6.7310415,[3365.50057995 8995.16503681 3375.18914481   80.9457396   282.60656574],"[-2315.72545925 -3658.24461579 -1016.25279934    13.88208653
   -41.55303314]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
57,2,8,1,"[7.443183, 9.507425]",9.694004,6.7310415,"[18846.63259045  5316.72210831  2630.12780742    95.90750439
   230.50615656]","[ -711.02475499 -5862.38321694    78.28772193   -16.79349129
    82.46204899]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
58,2,9,1,"[3.273417, 27.870108]",9.0278009,6.7310415,[5705.35281443 4873.41350077 2517.04764601   86.13821714  196.27197461],"[-3.02952104e+03 -7.33570676e+03  2.76129300e+01  5.31627967e+00
  9.88879853e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
59,2,10,1,"[3.71415, 16.519542]",7.0886960000000006,6.7310415,"[ 1271.7659846  10468.53314422  2582.52306669    82.34473967
   266.55943291]","[  577.07845502 -2586.43564227   312.38057474     3.29409459
    12.20648368]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
60,2,11,1,"[5.904442, 8.536275]",8.257671,6.7310415,[1488.85018999 6228.09429584 2206.92714245   87.45990023  329.12101386],"[  288.38120634 -3145.59627449   375.70893761   -11.88089872
   -10.97229307]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
61,2,12,1,"[8.111475, 4.507408, 9.03495, 4.5001, 8.976917, 8.186625, 29.161642, 4.326217, 9.706775, 8.21315]",11.6736915,6.7310415,[1958.9824729  6280.44130458 3438.03261511   90.01179338  195.40163481],"[-7.48441429e+01 -1.14362304e+03 -6.66883224e+02 -8.27205094e-01
  1.14703174e+02]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
62,2,13,1,"[5.560258, 8.95935]",8.7160875,6.7310415,"[ 6238.65007119 11858.30338346  3044.89088471   114.13190749
   278.46339911]","[-2848.3178842   -893.56871444  -443.51826951   -22.55372124
   -11.06506609]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
63,2,14,1,"[9.271333, 6.886842]",15.3357415,6.7310415,[4526.88932694 3322.86781314 2616.18878528  106.16313888  234.84809735],"[-7383.00066668   282.13023777   446.54310375   -10.41706174
    18.35461508]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
64,2,15,1,"[4.250275, 8.478925]",15.7547625,6.7310415,[2171.26044934 9759.54660684 2729.63488372  107.61405547  338.14339923],"[-5.62588738e+02 -6.60389456e+03 -4.95630564e+00 -8.16233937e+00
 -1.78808446e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
65,2,16,1,"[10.731625, 4.487808]",7.7755974,6.7310415,[7794.48816706 9958.90446383 3651.28442251   86.7645535   240.92777989],"[-4.06917155e+03 -1.69297172e+03 -7.05655282e+02  1.31967701e+00
  4.94146288e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
66,2,17,1,"[7.0828, 5.131983, 27.425592, 27.86775, 3.721392, 5.10915, 11.3656, 10.8857, 27.479492, 3.385733]",8.3878835,6.7310415,"[12765.21793878  4817.89695732  2780.05553276   100.65335108
   270.56756589]","[-2669.79980433 -2787.34887658 -1587.39199299   -13.00801535
   -19.80464905]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
67,2,18,1,"[3.738483, 9.322625]",10.3346658,6.7310415,"[ 2022.91493864 16790.86825444  2943.51260766    90.93478198
   225.5905376 ]","[ -159.11548807 -2071.28348745  -177.28584359    -8.0809903
    12.19599211]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
68,2,19,1,"[4.794875, 4.059433, 30.786675, 5.03375, 23.701325, 7.87395, 9.6195, 4.052125, 15.469983, 9.027975]",7.211528400000001,6.7310415,[3177.28128182  704.86860034 3473.42958462   84.70556946  279.62160539],"[ -1124.11615737 -10198.51430501   -245.46634377     17.69672601
    -17.09033681]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
69,2,20,1,"[7.047275, 9.372475]",10.1725125,6.7310415,[3511.02485426 7200.37250169 3389.63633073   87.7938477   402.59838422],"[-1.97496225e+03 -2.07351701e+03 -1.39556940e+03  1.81483543e+00
 -3.11029697e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
70,2,21,1,"[6.936075, 9.05005]",11.168775,6.7310415,[3845.10762911 2545.5695369  3688.42845911  100.54729575  429.64544825],"[-4733.10102898  1203.40300323 -1538.92772691    -7.03075097
   -40.21404661]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
71,2,22,1,"[10.19705, 10.216575]",9.166791499999999,6.7310415,[2253.80626588 3238.16986863 4142.63715237   97.38225137  219.25537795],"[ -703.72841368   478.80549041 -1246.2042172    -12.17751394
   118.81219379]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
72,2,23,1,"[100.0, 100.0]",9.8068834,6.7310415,[3716.3827655  7750.7940762  5159.38636727  114.21678047  133.2693057 ],"[-6.63581092e+03 -5.75833288e+03 -2.62092520e+02 -6.21195539e+00
  5.30144915e+01]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
73,2,24,1,"[8.239625, 27.849433]",13.3805509,6.7310415,[1627.93799864 2456.92077147 2460.55867976   89.84006229  384.42706413],[653.17026961 857.83023389 648.80834498   8.15220043 -43.77064317],[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
74,2,25,1,"[4.673125, 5.254475, 28.518975, 5.911483, 4.8363, 9.859125, 4.566508, 30.062075, 10.344425, 5.50435]",7.995496000000001,6.7310415,[5042.75921312 6681.7578868  4821.66949631   86.4493186   236.69180513],"[-4553.60508904 -3317.78151608  -267.2026938     13.93313058
    54.86594795]",[1846.77189538 3725.20422755 2727.80363522   89.67674742  269.408367  ]
