,Iteration,Particle,Seed,Fitness_vals,p_best_val,g_best_val,position,velocity,g_position
31,1,7,1,"[1.29006, 1.15443, 1.16395, 2.24498, 1.44774, 4.94865, 1.1118, 1.06801, 0.93426, 1.14953, 0.158757, 6.64245, 1.79056, 0.95505, 1.0316, 1.22408, 1.12194, 0.863391, 1.80764, 7.33553]",7.073355512137809,5.703890266720036,"[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]",[1500.7959678  -869.03845046 -661.55416351    7.3722088  -199.49534694],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
32,1,8,1,"[0.760124, 57.7286, 0.834135, 0.588434, 36.187, 0.705927, 0.311212, 0.567347, 0.91537, 11.7329]",42.631666827127944,5.703890266720036,"[19660.25666134 11620.9904067   3361.21714162    88.68888304
    83.11831425]","[ -116.96511679 -3342.3226809    958.99718129   -40.23904981
    31.50531097]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
33,1,9,1,"[1.2126, 4.29053, 0.762157, 1.16232, 64.6754, 0.947127, 4.66199, 7.07198, 1.46175, 62.5541]",34.328439230640164,5.703890266720036,"[ 9167.26119194 12088.59276762  2631.59652513    74.63061019
    73.09977015]","[ 2.09390668e+02 -6.08331729e+03  1.63525783e+02 -4.14692367e+00
  8.08548409e+00]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
34,1,10,1,"[0.921334, 2.84153, 36.794, 1.5011, 0.627546, 51.5999, 0.493875, 0.705674, 1.1897, 0.73068]",17.238318535943797,5.703890266720036,"[ 4500.88320096 13161.18578251  2882.18648671    72.98363128
   165.96662087]","[ 4.11354404e+03 -4.15524876e+02  8.24045907e+02 -3.57103465e+00
 -7.98199588e+01]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
35,1,11,1,"[0.97109, 0.596088, 4.91325, 0.665959, 0.67406, 1.9322, 1.36242, 0.51659, 0.707954, 39.0321]",29.083478373642823,5.703890266720036,"[ 4231.09921997 10203.53753055  2036.89304025    75.39158068
   304.12516422]","[ 3163.84831763 -1278.81457929   303.25016572   -33.53897301
   -45.7540158 ]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
36,1,12,1,"[0.96656, 82.4824, 65.2941, 0.942966, 4.38323, 1.05386, 0.94272, 0.585525, 1.01554, 9.1677]",25.105330156357397,5.703890266720036,[3143.24120557 8299.45469314 4257.78810964   77.76285794   50.30609613],[1096.55262902   18.33493675 -214.212679    -13.65506901   25.32936666],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
37,1,13,1,"[5.27458, 9.15915, 7.63973, 4.19151, 1.92993, 1.08401, 3.4689, 1.37986, 1.24419, 29.5747]",29.41887437133542,5.703890266720036,"[11460.15417526 12870.1657031   3607.82852991   127.34152082
   247.51760999]",[ 742.22605695 -405.7272013    33.38296962  -17.11795478  -45.75991026],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
38,1,14,1,"[3.80773, 36.7174, 71.4977, 1.00677, 46.0866, 1.92586, 1.05168, 0.972907, 1.11775, 1.03558]",35.950385960714655,5.703890266720036,"[15415.14195838  5255.32111196  3139.72862718    96.24015535
   161.39136522]","[-2652.89634737  2505.82702904  1443.34689092   -34.49897352
   -37.44705328]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
39,1,15,1,"[3.36465, 13.6842, 0.752326, 0.776408, 36.059, 0.5217, 1.19742, 2.64154, 1.06858, 0.763876]",27.07991151217778,5.703890266720036,"[ 9255.43944003 16292.47058299  3346.90076357   101.0168987
   333.49326918]","[ 5948.35549769 -2257.70102493   608.07146484   -24.06431161
   -29.50572349]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
40,1,16,1,"[1.04315, 2.21438, 12.9837, 1.48384, 7.8261, 2.57843, 7.29735, 1.78717, 0.509487, 0.976674, 0.180375, 2.06407, 1.06998, 6.43125, 1.31696, 1.13254, 48.3545, 78.4847, 1.30723, 1.51515]",21.62289103866118,5.703890266720036,"[15324.07653226 11892.03057122  4471.74629536    81.26330152
   112.30555318]","[-2342.04529185  -581.41356989  -282.96587478    -3.62653268
   -22.65839271]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
41,1,17,1,"[1.17287, 7.8261, 2.10353, 0.916161, 11.1908, 1.01648, 0.877455, 1.5228, 9.31432, 53.3816]",22.245251290846035,5.703890266720036,"[16873.01618011  8497.82442487  4391.09788785   108.45113092
   153.87142549]","[-1044.70818381   -63.99937256 -1433.10234789    -7.89301886
  -156.97643462]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
42,1,18,1,"[1.09176, 0.29775, 0.564556, 0.908767, 6.3405, 51.1413, 6.65288, 1.39834, 0.614775, 7.19985]",33.45595447099053,5.703890266720036,"[ 6494.53170818 18856.29078803  3450.89657962    75.92175857
   181.5842343 ]",[4199.61224911 -133.49438611  201.33591222  -31.91720287  -22.48416708],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
43,1,19,1,"[2.60501, 6.5979, 40.467, 2.07492, 1.03556, 44.8246, 1.60123, 2.47941, 13.4264, 0.960086]",27.76053626097391,5.703890266720036,"[ 6713.83565464 10783.57204794  3853.66184256    59.04386213
   213.39462901]","[ 1973.29604978 -7284.0183633    -14.7355908      8.75682943
   -95.1778278 ]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
44,1,20,1,"[4.93223, 15.1835, 3.93488, 1.6214, 3.3801, 1.28825, 11.8252, 3.29491, 1.45227, 8.42273]",30.434056664821668,5.703890266720036,[8837.26395347 9928.97805331 4844.24717762   83.65107091  394.98893763],"[ 2.30436592e+03 -6.12183992e+02 -5.85463319e+02 -2.07590509e+00
 -5.92786378e+01]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
45,1,21,1,"[6.28276, 6.59993, 11.399, 1.99172, 2.96453, 1.40686, 4.64367, 3.35802, 1.48238, 6.31185, 0.800175, 1.91989, 1.16181, 9.14888, 1.73057, 8.12022, 15.027, 9.46628, 1.5193, 0.991555]",19.058413043336216,5.703890266720036,"[12984.69647779  3940.75815707  5247.31340033    86.7708831
   423.35451927]",[ 517.49416196 3624.33330014 -399.87276839  -32.31880865  -75.30690596],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
46,1,22,1,"[1.76876, 51.171, 13.5579, 1.64752, 18.805, 3.21038, 1.04797, 1.41196, 1.8639, 7.64835]",47.5663638987836,5.703890266720036,[8016.47582899 2885.14838841 5401.06528062   91.52544775   61.26471178],[4569.66566208  142.43339584 -261.91203456  -28.1563684    28.26462542],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
47,1,23,1,"[1.41638, 38.889, 1.23503, 1.20623, 9.18788, 1.64181, 0.533775, 1.45284, 1.27386, 22.2416]",42.485224696750535,5.703890266720036,"[14194.66006735 13682.53795698  5431.86144321   119.1825995
    66.97605596]","[ -914.6009847  -1394.98581225  -183.26123452    -1.96987636
     4.84057497]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
48,1,24,1,"[1.48651, 5.24918, 1.57317, 2.57042, 0.741863, 13.3588, 1.01417, 1.07696, 0.859303, 5.15445, 1.87647, 0.942238, 0.726524, 2.2511, 1.56049, 3.73221, 12.2578, 9.12398, 2.9226, 1.7528]",54.13388610523624,5.703890266720036,[8170.94533893 4464.02629069 2822.23057776   67.17041217  424.39974689],"[ 7.77334266e+03  3.93980655e+03  1.68069814e+03 -7.45069460e+00
 -5.61422745e+00]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
49,1,25,1,"[1.46491, 9.83678, 1.47188, 0.963546, 4.70153, 76.5835, 2.25855, 1.61625, 57.0375, 1.45732]",13.870627808611275,5.703890266720036,"[11298.57242338 10470.33865059  5106.32874287    63.31833609
   119.80760994]",[ 521.95113655 -586.10092313 -103.82571893    0.90100458  -19.78422957],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
50,2,1,1,"[1.18018, 1.64028, 0.928099, 1.2013, 1.00037, 0.843124, 6.77147, 2.12827, 7.46685, 44.7696]",18.106081787983012,3.8783238015709482,[9807.25340235 9520.39433219 3467.32424436   65.43854123  234.32371646],[4289.42259485 2926.64699589  412.47469328  -13.67032189  -31.56347179],"[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
51,2,2,1,"[0.976501, 6.55245, 4.137, 1.59186, 1.17807, 1.02003, 7.5, 1.07212, 36.6859, 1.24071]",26.54010129719873,3.8783238015709482,"[11675.65983444 12612.3804648   4498.10119752    77.37892682
    83.83810028]",[1582.49294736 -553.33343051 1940.34831786  -49.17568162   53.35160407],"[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
52,2,3,1,"[1.46294, 0.974896, 1.11158, 0.716486, 1.08934, 1.70463, 10.3052, 1.14518, 11.3747, 1.16653]",5.703890266720036,3.8783238015709482,"[13064.86937829 11484.40957058  4128.62325555    63.61524214
   105.54632447]","[-3.44480825e+02  3.13831352e+03  3.35174113e+02 -4.23451720e-01
  6.49557993e+00]","[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
53,2,4,1,"[1.09859, 1.37665, 2.86789, 1.03465, 6.0606, 2.2582, 9.5493, 0.882598, 10.0593, 1.16917]",18.11619117050173,3.8783238015709482,"[ 8569.31949944 15069.77106576  4534.58920983    60.81606705
   278.44323991]","[-5653.02917288 -3968.25099501  1481.30035883   -39.40190491
  -143.89222986]","[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
54,2,5,1,"[5.74238, 5.59855, 1.25834, 1.33445, 1.42268, 1.20586, 0.334275, 1.04407, 12.6512, 11.71]",18.035075550572827,3.8783238015709482,[8754.70717048 8973.69773347 5087.1675188    66.20434275  118.03029798],"[-7.42445647e+03  4.72658987e+03  2.42451528e+03 -4.52048732e-01
 -1.12023534e+02]","[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
55,2,6,1,"[1.23718, 1.14508, 1.117, 1.10709, 0.950036, 1.43714, 1.18671, 1.95375, 0.640425, 1.16509, 100.0, 1.14875, 6.07988, 0.950887, 7.35848, 28.4256, 6.3438, 9.7008, 1.24574, 0.835031]",25.223519950139423,3.8783238015709482,"[ 5433.83848556 11598.82081038  3769.51157642    50.16276115
   196.58591917]",[2767.03272984 3225.45245776 -730.59564399  -27.332408    -61.97106909],"[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
56,2,7,1,"[7.01216, 50.939, 1.41713, 1.29733, 8.08972, 0.640368, 1.14107, 0.517872, 68.0178, 0.979167]",3.8783238015709482,3.8783238015709482,"[ 9293.52746224 12002.58293985  3858.12069569    66.48297339
     0.        ]",[1482.41887432 -858.39716331 -653.45350029    7.28193686 -197.05254678],"[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
57,2,8,1,"[2.94818, 0.6936, 0.947486, 5.6385, 0.891338, 1.22883, 10.7786, 1.03072, 0.759315, 56.1088]",29.916515415543795,3.8783238015709482,"[19025.53157817  8914.79899944  4348.61884823    50.
   119.78136879]","[ -634.72508317 -2706.19140726   987.40170662   -41.25926637
    36.66305454]","[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
58,2,9,1,"[0.5472, 0.820785, 45.1635, 36.7785, 0.897423, 0.984783, 4.87688, 0.876174, 0.916613, 9.38888]",34.328439230640164,3.8783238015709482,[8492.8132354  9141.5126363  2873.14291124   62.0342673   143.25718208],"[ -674.44795654 -2947.08013131   241.54638611   -12.59634289
    70.15741193]","[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
59,2,10,1,"[1.11571, 1.17368, 0.995697, 0.864556, 1.07793, 1.04794, 1.05457, 1.1194, 1.19036, 1.08349, 3.14115, 5.53995, 4.32983, 8.31593, 12.7367, 0.1887, 7.5783, 32.5171, 0.827489, 1.18113]",17.238318535943797,3.8783238015709482,"[ 9311.93616844 12838.27689665  4235.84413913    67.90499251
   122.30941737]",[4811.05296748 -322.90888586 1353.65765242   -5.07863878  -43.6572035 ],"[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
60,2,11,1,"[6.12803, 11.5614, 1.6977, 0.864407, 0.873161, 0.92155, 0.850129, 1.16088, 1.07324, 1.68855]",16.50507957527147,3.8783238015709482,[8658.9825859  9690.37325433 3492.89878524   50.          255.36807043],[4427.88336593 -513.16427622 1456.00574499  -39.18104061  -48.75709379],"[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
61,2,12,1,"[3.94748, 1.12375, 1.6946, 0.222525, 1.91626, 1.15289, 2.7336, 1.19472, 62.9241, 1.18643]",25.105330156357397,3.8783238015709482,[5867.21942691 8866.37113298 4263.27612775   66.48110529  117.18198047],[2723.97822134  566.91643983    5.48801811  -11.28175265   66.87588434],"[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
62,2,13,1,"[1.31676, 1.44698, 1.03432, 1.58225, 0.743821, 2.49498, 10.1288, 1.82255, 1.12358, 1.0336, 6.4845, 1.10933, 1.01923, 1.17264, 2.32785, 2.78065, 10.4447, 0.9078, 1.58865, 4.01595]",14.624156384582315,3.8783238015709482,"[11022.90311387 12468.56248627  4295.44996219    75.10427104
   157.37111805]",[-437.25106139 -401.60321683  687.62143229  -52.23724978  -90.14649194],"[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
63,2,14,1,"[1.18546, 1.08539, 1.07828, 1.15169, 1.079, 0.971658, 1.81148, 1.07188, 11.164, 19.2533]",35.950385960714655,3.8783238015709482,"[10784.65031962  8155.63216449  4317.5464823     80.55664943
   131.01565523]","[-4630.49163876  2900.31105253  1177.81785513   -15.68350592
   -30.37570999]","[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
64,2,15,1,"[2.18079, 0.737175, 1.50439, 0.834003, 1.52703, 1.47289, 0.333449, 1.59429, 7.61925, 8.2098, 3.6447, 8.373, 0.941427, 1.18534, 45.9435, 1.31108, 11.3155, 2.5218, 0.958682, 1.56353]",16.761838538960557,3.8783238015709482,"[14806.18330322 11967.75289795  4355.18236645    68.67865563
   270.41760425]","[ 5550.74386318 -4324.71768504  1008.28160288   -32.33824307
   -63.07566493]","[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
65,2,16,1,"[1.27639, 5.18528, 1.11202, 3.00263, 1.28373, 1.34863, 4.7076, 1.06873, 1.24066, 31.4441]",21.62289103866118,3.8783238015709482,"[13452.98403684 11971.17430353  4345.57471676    71.80178466
   118.6707604 ]","[-1871.09249542    79.14373231  -126.1715786     -9.46151686
     6.36520723]","[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
66,2,17,1,"[0.860384, 0.254706, 0.7863, 1.11393, 0.894486, 0.913057, 7.01535, 0.982321, 3.5151, 10.5539, 10.5815, 0.797356, 0.729107, 6.49065, 0.886672, 4.99223, 70.471, 1.15846, 0.129225, 59.1521]",22.245251290846035,3.8783238015709482,"[1.51771417e+04 1.16879395e+04 3.70088707e+03 6.88196986e+01
 1.04204891e+01]","[-1695.87447485  3190.11505243  -690.21081644   -39.63143232
  -143.45093642]","[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
67,2,18,1,"[1.13976, 4.97565, 1.0847, 7.64535, 9.57262, 1.48726, 8.4483, 1.0976, 8.67645, 0.965246]",22.371261159513825,3.8783238015709482,"[11149.73503229 17552.08674414  3961.1323066     50.
   158.66403999]","[ 4655.20332411 -1304.20404389   510.23572699   -38.21457902
   -22.92019431]","[ 7811.10858792 12860.98010317  4511.57419597    59.20103654
   175.57681053]"
