,Iteration,Particle,Seed,Fitness_vals,p_best_val,g_best_val,position,velocity,g_position
40,1,16,1,"[8.3343, 1.03786, 1.76445, 3.6171, 1.34302, 0.91785, 1.28282, 8.13382, 31.7744]",16.39763453011399,6.594583179862691,"[15324.07653226 11892.03057122  4471.74629536    81.26330152
   112.30555318]","[-2342.04529185  -581.41356989  -282.96587478    -3.62653268
   -22.65839271]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
41,1,17,1,"[1.53595, 1.25507, 4.74938, 1.30927, 2.14508, 5.49075, 1.01407, 1.43413, 6.17978, 8.7279, 1.25166, 1.21485, 1.02517, 0.961413, 1.96836, 0.967056, 0.732375, 39.2595, 0.824023, 1.55752]",7.372014535404338,6.594583179862691,"[16873.01618011  8497.82442487  4391.09788785   108.45113092
   153.87142549]","[-1044.70818381   -63.99937256 -1433.10234789    -7.89301886
  -156.97643462]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
42,1,18,1,"[1.14306, 42.5111, 0.741525, 0.875535, 43.3859, 5.20755, 10.6005, 8.51077, 4.42163, 7.86405]",20.515127182492996,6.594583179862691,"[ 6494.53170818 18856.29078803  3450.89657962    75.92175857
   181.5842343 ]",[4199.61224911 -133.49438611  201.33591222  -31.91720287  -22.48416708],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
43,1,19,1,"[0.945778, 60.7758, 0.777312, 1.25872, 1.54937, 0.968625, 13.2287, 1.35932, 36.6284, 0.724057]",15.8668051192903,6.594583179862691,"[ 6713.83565464 10783.57204794  3853.66184256    59.04386213
   213.39462901]","[ 1973.29604978 -7284.0183633    -14.7355908      8.75682943
   -95.1778278 ]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
44,1,20,1,"[0.52485, 6.27591, 1.46018, 10.297, 5.12648, 11.1572, 8.08185, 1.34033, 4.61535, 5.49728]",12.239147099526924,6.594583179862691,[8837.26395347 9928.97805331 4844.24717762   83.65107091  394.98893763],"[ 2.30436592e+03 -6.12183992e+02 -5.85463319e+02 -2.07590509e+00
 -5.92786378e+01]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
45,1,21,1,"[1.34511, 6.6984, 1.23867, 2.70087, 1.39233, 8.9451, 8.56515, 3.3735, 7.9233, 4.73153, 1.57335, 34.7549, 11.7039, 1.28357, 9.01748, 7.06815, 3.0159, 1.80856, 1.59394, 4.45103]",11.17069574578828,6.594583179862691,"[12984.69647779  3940.75815707  5247.31340033    86.7708831
   423.35451927]",[ 517.49416196 3624.33330014 -399.87276839  -32.31880865  -75.30690596],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
46,1,22,1,"[1.92, 8.29657, 10.6439, 1.65705, 0.700092, 37.3939, 1.44544, 2.11815, 7.38938, 3.93788]",48.11923648167243,6.594583179862691,[8016.47582899 2885.14838841 5401.06528062   91.52544775   61.26471178],[4569.66566208  142.43339584 -261.91203456  -28.1563684    28.26462542],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
47,1,23,1,"[49.8209, 1.85534, 4.52063, 1.27624, 39.0391, 35.3001, 1.38018, 66.0452, 9.36907, 1.49717]",16.47250991579734,6.594583179862691,"[14194.66006735 13682.53795698  5431.86144321   119.1825995
    66.97605596]","[ -914.6009847  -1394.98581225  -183.26123452    -1.96987636
     4.84057497]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
48,1,24,1,"[31.8117, 1.54395, 0.825978, 6.82125, 1.14449, 0.809966, 45.5843, 3.57135, 1.3079, 11.6606]",20.150053162421237,6.594583179862691,[8170.94533893 4464.02629069 2822.23057776   67.17041217  424.39974689],"[ 7.77334266e+03  3.93980655e+03  1.68069814e+03 -7.45069460e+00
 -5.61422745e+00]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
49,1,25,1,"[10.3504, 1.0087, 6.44708, 1.40526, 1.16837, 58.8265, 1.20124, 6.6489, 1.49963, 83.8888]",24.002856051966106,6.594583179862691,"[11298.57242338 10470.33865059  5106.32874287    63.31833609
   119.80760994]",[ 521.95113655 -586.10092313 -103.82571893    0.90100458  -19.78422957],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
50,2,1,1,"[5.28488, 0.895915, 0.770594, 0.751846, 10.3165, 1.66877, 0.840011, 0.886251, 2.33918, 0.874291, 3.16508, 0.830743, 1.73373, 43.7955, 2.17305, 1.00616, 66.7244, 0.629083, 8.18078, 0.918674]",11.14169515520826,6.594583179862691,"[11542.52557159  6857.33374534  2993.10618792    59.86834984
   244.16544223]","[ 2166.33739353 -4012.07608417   442.69780783     4.0816667
   -71.2676836 ]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
51,2,2,1,"[0.797384, 0.608654, 3.2979, 0.904112, 6.86348, 1.11887, 5.75415, 1.06592, 1.06845, 1.0105, 0.488516, 0.870748, 1.2496, 4.64962, 1.10437, 4.656, 59.0169, 0.857368, 0.180825, 1.02717]",40.62008377829106,6.594583179862691,"[11341.48138468 12654.8473812   3852.16154669    80.29353594
    54.04122016]",[1248.31449761 -510.86651412 1294.40866703  -46.2610725    23.55472396],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
52,2,3,1,"[0.424769, 1.08867, 5.14413, 44.2934, 1.02279, 10.633, 1.01288, 0.959532, 8.43053, 14.7385]",6.594583179862691,6.594583179862691,"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]",[0. 0. 0. 0. 0.],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
53,2,4,1,"[1.39828, 1.53428, 42.3451, 3.13793, 2.22314, 1.42776, 3.7083, 1.13469, 5.32567, 2.51835]",16.250175977339453,6.594583179862691,"[11959.43036012 12405.55572473  4041.60986014    63.24810244
   238.67672423]","[-2262.9183122  -6632.46633604   988.32100914   -36.96986951
  -183.65874554]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
54,2,5,1,"[0.546339, 1.21693, 3.78095, 48.3801, 5.78138, 0.342768, 0.652978, 1.26057, 1.43327, 80.2248]",28.67016955005428,6.594583179862691,"[1.25201030e+04 7.83624503e+03 4.75256433e+03 6.62053448e+01
 7.26576719e+00]","[-3.65906060e+03  3.58913716e+03  2.08991209e+03 -4.51046709e-01
 -2.22788065e+02]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
55,2,6,1,"[3.79065, 3.84878, 30.7365, 0.7817, 2.41958, 9.0705, 5.17013, 0.755962, 3.62933, 2.11823]",9.635245177979176,6.594583179862691,[7851.04092578 8325.54433316 3522.79276967   53.20131097  193.37917291],[5184.23517006  -47.82401947 -977.31445074  -24.29385819  -65.17781536],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
56,2,7,1,"[0.994877, 0.550275, 6.96915, 0.610817, 1.09979, 0.571397, 1.07913, 0.629138, 0.754636, 0.837802, 0.735199, 0.615671, 0.705708, 0.495921, 0.825398, 1.05725, 77.6168, 71.7723, 1.27695, 0.662983]",15.13788852445582,6.594583179862691,"[12835.68861964 10170.78821758  3850.84324148    65.33750243
    35.2721554 ]","[ 5024.58003172 -2690.19188558  -660.73095449     6.13646589
  -140.30465513]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
57,2,8,1,"[7.0107, 1.09866, 0.993045, 4.81703, 1.0408, 1.24505, 1.90313, 1.27389, 7.76453, 1.00343, 5.59725, 9.36323, 50.8968, 0.877355, 6.6753, 1.03724, 1.60717, 57.9984, 7.3119, 1.07887]",36.06759064210884,6.594583179862691,"[19270.82881975  6747.61890045  4323.55635455    50.
   115.1931047 ]","[ -389.42784159 -4873.37150625   962.33921294   -41.01105959
    32.07479045]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
58,2,9,1,"[20.1922, 0.918241, 0.822386, 1.38755, 0.602659, 70.6978, 0.530234, 0.633779, 0.448334]",18.41734212985115,6.594583179862691,"[11997.23287535  3985.98304817  2903.62498732    64.12887984
    97.26508049]","[ 2829.97168341 -8102.60971945   272.02846218   -10.50173035
    24.16531034]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
59,2,10,1,"[0.834605, 0.18105, 0.846, 0.933031, 3.89198, 5.91, 0.88751, 1.39854, 38.0794, 65.8848]",16.379489994879002,6.594583179862691,"[12053.19223278 11020.80694383  4065.98326032    68.02626506
    48.04950863]","[ 7.55230903e+03 -2.14037884e+03  1.18379677e+03 -4.95736622e+00
 -1.17917112e+02]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
60,2,11,1,"[0.87904, 7.58978, 1.43314, 0.783936, 6.4002, 4.46393, 0.85128, 1.0906, 10.7979, 2.88338]",9.272918149467486,6.594583179862691,"[10696.19934676  8416.16924381  3157.30433878    50.
   253.24678521]","[ 6465.10012679 -1787.36828675  1120.41129853   -37.37250813
   -50.878379  ]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
61,2,12,1,"[8.53695, 11.5653, 1.06617, 0.87343, 1.13119, 1.0227, 1.41218, 1.26908, 2.87145, 3.9192]",25.94033694354691,6.594583179862691,[8656.82759545 8322.47331952 4025.25569099   68.07547376   80.88951358],[5513.58638988   23.01862638 -232.53241866   -9.68738418   30.58341745],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
62,2,13,1,"[0.946417, 29.0115, 3.56691, 1.17222, 6.04338, 1.97349, 0.919766, 1.04136, 1.3122]",15.536585746017625,6.594583179862691,"[12606.30589191 12259.27639067  3770.15565844    82.14894072
   128.20592476]",[1146.15171664 -610.88931243  162.32712853  -45.1925801  -119.31168523],"[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
63,2,14,1,"[1.30638, 13.3688, 1.30316, 12.4943, 1.38645, 1.54979, 0.21, 1.34872, 1.16481, 1.24613]",27.29960251961117,6.594583179862691,"[12076.90310472  8624.89384452  4866.38869723    56.1205374
   119.70521861]","[-3338.23885367  3369.57273255  1726.66007006   -40.11961795
   -41.68614661]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
64,2,15,1,"[2.19353, 10.7077, 1.42898, 1.79918, 2.67758, 4.6602, 1.00436, 3.69098, 6.36353, 1.20977, 4.39763, 3.91365, 1.26552, 10.1927, 1.10761, 0.842815, 43.1055, 0.144225, 0.940013]",14.681547895226352,6.594583179862691,"[13938.69951732 10294.56449761  3928.694523      87.49148854
   262.95882531]","[ 4683.26007729 -5997.90608538   581.79375943   -13.52541016
   -70.53444388]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
65,2,16,1,"[0.733623, 1.07878, 47.3106, 7.35795, 1.38402, 1.00793, 5.14943, 0.955207, 8.5611, 8.9388]",15.838434874382422,6.594583179862691,"[12699.41867029 10461.16794163  3916.65163594    72.49901226
    86.43504458]","[-2624.65786198 -1430.86262959  -555.09465942    -8.76428925
   -25.87050859]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
66,2,17,1,"[0.324332, 30.6841, 0.729045, 1.16534, 0.714612, 0.155064, 3.33331, 0.264815, 0.613813, 2.56841]",7.372014535404338,6.594583179862691,"[1.60588480e+04 8.32992833e+03 3.30963927e+03 7.19691517e+01
 7.58038955e+00]","[ -814.16819407  -167.89609364 -1081.45861626   -36.48197918
  -146.29103594]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
67,2,18,1,"[0.789055, 1.08201, 11.2461, 1.3623, 0.906911, 0.994908, 0.966039, 0.924774, 7.84005, 61.7805]",20.515127182492996,6.594583179862691,"[11159.2897801  16713.27711469  3687.44428703    56.59635047
   154.80175206]","[ 4664.75807193 -2143.01367334   236.54770741   -19.3254081
   -26.78248225]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
68,2,19,1,"[0.686136, 32.6663, 6.9831, 0.941652, 11.8369, 0.415434, 11.7382, 1.0411, 5.79518, 1.03994]",15.8668051192903,6.594583179862691,"[11078.83999618  4295.2183246   3835.4191721     62.82924929
   131.51313769]","[ 4.36500434e+03 -6.48835372e+03 -1.82426705e+01  3.78538716e+00
 -8.18814913e+01]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
69,2,20,1,"[1.1565, 1.03933, 63.5316, 1.31178, 10.1845, 0.298157, 1.29773, 0.806191, 1.73033]",8.923922829721217,6.594583179862691,"[13021.82303582  8821.904819    3542.88676362    69.01072908
   287.39124937]","[ 4184.55908236 -1107.07323431 -1301.360414     -14.64034182
  -107.59768825]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
70,2,21,1,"[3.06135, 4.81448, 7.74975, 7.07265, 8.0013, 8.06565, 0.4614, 10.8306, 1.08285]",11.17069574578828,6.594583179862691,"[13546.2336379   6861.56318137  3889.82793871    73.16675233
   327.14795947]","[  561.53716011  2920.80502431 -1357.48546162   -13.60413077
   -96.20655979]","[13409.35020357  8346.09604734  3793.44914223    64.03869386
    99.05074454]"
